transaction_id,customer_id,fecha,tipo,monto,moneda,canal
T-101178,C-828,12-01-2026 10:14,ret,4105.48,mxn,web
T-101179,C-1395,18/03/2025,dep,4478.82,MXN,web
T-101180,C-846,08-03-2024 08:40,retiro,1196.17,USD,WEB
T-101181,C-1266,02-15-2025,ret,131864.99,Pesos,cajero
T-101182,C-773,2024-10-25 21:27:56,INGRESO,153496.64,EUR,WEB
T-101183,C-1025,2025-08-15 01:27:11,ret,4506.41,Peso,sucursal
T-101184,C-1170,05-03-2025,deposito,3710.8,EUR,sucursal
T-101185,C-810,08-07-2024,ret,237.91,MXN,app
T-101186,C-1357,06/10/2025,dep,-1672.89,eur,web
T-100028,C-1171,30-08-2024 15:33,dep,4363.74,mxn,WEB
T-101188,C-907,2025-06-01 10:20:45,deposito,1078.28,Dólar,App
T-101189,C-1293,04-07-2024 04:58,RETIRO,108129.71,USD,WEB
T-101190,C-257,20-03-2024 23:48,DEPOSITO,72.09,Dólar,app
T-101191,C-506,06/07/2024,ret,52318.89,MXN,WEB
T-101192,C-1199,07-06-2025 23:55,INGRESO,1477.97,EUR,web
T-101193,C-321,06-02-2025 02:26,ret,"2769,18",Dolar,App
T-101194,C-936,2025-06-11 22:27:47,DEPOSITO,798.78,MXN,cajero
T-101195,C-433,03-05-2024 22:17,ret,2178.43,Peso,app
T-101196,C-814,11/06/2024,dep,2285.04,Pesos,web
T-101197,C-397,03-28-2024,wd,124258.83,Euro,sucursal
T-101198,C-1054,15/10/2024,dep,"2251,39",eur,sucursal
T-101199,C-487,2024-07-18 20:53:06,dep,758.87,mxn,WEB
T-101200,C-1224,23/12/2025,wd,2772.25,mxn,App
T-101201,C-402,14/09/2025,DEPOSITO,4519.31,usd,cajero
T-101202,C-695,07-31-2025,deposito,2494.0,eur,web
T-101203,C-326,02-03-2024,wd,179365.75,EUR,App
T-101204,C-699,30/01/2025,retiro,3486.23,EUR,WEB
T-101205,C-1112,03/02/2024,DEPOSITO,1697.72,Dólar,WEB
T-101206,C-656,05-07-2025 01:55,ret,"4353,67",Peso,web
T-101005,C-99,2024-12-13 21:55:07,INGRESO,"1766,05",Dolar,App
T-101208,C-277,2024-06-01 20:39:51,dep,"263,83",EUR,app
T-101209,C-98,01/09/2024,dep,1025.82,Dólar,app
T-101210,C-526,2024-09-03 15:16:05,DEPOSITO,3075.63,mxn,sucursal
T-101211,C-245,2025-12-26 03:09:41,ret,403.34,mxn,App
T-101212,C-272,03-09-2024,INGRESO,4817.31,Euro,web
T-101213,C-1294,11-12-2025,DEPOSITO,234.99,USD,cajero
T-101214,C-1481,12/01/2026,dep,1684.1,USD,sucursal
T-101215,C-1275,11-04-2025,retiro,4838.01,mxn,cajero
T-101216,C-264,11-07-2024 17:40,dep,4593.02,mxn,cajero
T-101217,C-283,14/10/2025,retiro,1424.1,Peso,app
T-101218,C-464,21-10-2024 00:27,ret,408.63,USD,App
T-101219,C-543,05-10-2025 01:49,deposito,4201.27,Dolar,cajero
T-101220,C-423,11/05/2024,retiro,3942.11,mxn,app
T-101221,C-299,2026-01-18 04:02:06,RETIRO,3825.99,EUR,cajero
T-101222,C-737,2025-11-11 07:23:30,wd,-2207.95,MXN,cajero
T-101223,C-1282,07-26-2025,DEPOSITO,2330.32,USD,sucursal
T-101224,C-856,26-09-2025 11:06,DEPOSITO,3433.1,usd,WEB
T-101225,C-1105,23/03/2025,dep,4501.36,eur,WEB
T-101226,C-228,18-06-2024 04:46,ret,72.36,mxn,cajero
T-101227,C-219,29-12-2024 17:42,deposito,279.58,Dólar,cajero
T-101228,C-14,05-30-2024,wd,4147.74,Peso,WEB
T-101229,C-297,09-13-2025,INGRESO,2427.94,Dolar,sucursal
T-101230,C-340,2024-05-15 20:39:16,ret,2686.55,Dólar,web
T-101231,C-1116,2024-05-14 00:47:24,dep,4189.71,Euro,cajero
T-101232,C-1025,01/01/2026,DEPOSITO,415.51,mxn,sucursal
T-101233,C-1204,08-03-2025 07:13,ret,4020.21,USD,web
T-101234,C-413,2025-03-04 02:59:55,dep,2664.23,Pesos,WEB
T-101235,C-534,2025-02-22 03:27:30,deposito,1630.45,MXN,sucursal
T-101236,C-1064,2025-02-10 10:55:25,INGRESO,4789.45,Euro,cajero
T-101237,C-1363,12/03/2024,INGRESO,136565.23,Euro,App
T-101238,C-1496,03/04/2024,INGRESO,394.85,Pesos,web
T-101239,C-1204,2025-01-02 12:09:50,retiro,119148.72,USD,sucursal
T-101240,C-117,2025-01-12 22:05:24,INGRESO,3820.1,mxn,app
T-101241,C-199,19/09/2025,deposito,"3644,76",MXN,WEB
T-101242,C-611,05/01/2026,ret,3093.77,eur,web
T-101243,C-1436,01/10/2025,ret,"3832,98",usd,sucursal
T-101244,C-776,02-05-2025,wd,2497.12,Dolar,cajero
T-101245,C-798,2024-06-09 18:25:57,DEPOSITO,"3032,37",Euro,cajero
T-101246,C-908,01-12-2024 22:37,DEPOSITO,3564.94,Dólar,WEB
T-101247,C-1482,01-18-2025,dep,4297.75,EUR,App
T-101248,C-350,16/02/2024,INGRESO,4614.6,Dólar,sucursal
T-101249,C-391,06-18-2025,ret,4440.57,mxn,sucursal
T-101250,C-559,01-20-2026,dep,3997.71,eur,web
T-101251,C-429,04-08-2024 05:01,DEPOSITO,950.16,eur,app
T-101252,C-1162,2025-11-10 09:59:19,deposito,"4489,38",USD,WEB
T-101253,C-79,2024-11-04 05:00:21,wd,113.93,mxn,WEB
T-101254,C-829,2025-05-04 03:24:41,retiro,-3394.62,Dólar,sucursal
T-101255,C-1102,2025-07-24 23:49:31,deposito,2668.44,Peso,sucursal
T-101256,C-523,24-03-2025 22:16,dep,3117.81,Dólar,sucursal
T-101257,C-1327,2025-02-23 08:21:39,retiro,4487.79,Pesos,cajero
T-101258,C-1328,06-03-2024,wd,2121.79,MXN,cajero
T-101259,C-782,18/11/2025,INGRESO,2570.35,usd,cajero
T-101260,C-35,2025-08-25 02:34:44,DEPOSITO,3423.24,MXN,app
T-101261,C-762,01-27-2025,INGRESO,4566.95,USD,web
T-101262,C-963,17-11-2024 21:17,ret,"3786,13",MXN,cajero
T-101263,C-781,05-09-2024,ret,"4651,25",Dolar,WEB
T-101264,C-1364,04-18-2025,DEPOSITO,910.79,mxn,app
T-101265,C-82,23/08/2025,RETIRO,2244.76,Pesos,sucursal
T-101266,C-568,12/11/2025,deposito,2331.89,USD,app
T-101267,C-602,29-12-2024 20:52,DEPOSITO,1671.46,Dolar,sucursal
T-101268,C-1045,08-22-2024,DEPOSITO,4274.12,Peso,web
T-101269,C-518,11-05-2024 13:14,wd,"2976,77",Peso,web
T-101270,C-988,19-04-2024 19:28,wd,2650.04,USD,app
T-101271,C-1369,07-11-2024,RETIRO,3203.37,Pesos,app
T-101272,C-1145,31/03/2025,DEPOSITO,3402.52,Dólar,web
T-101273,C-511,24-06-2025 15:06,retiro,4779.81,usd,App
T-101274,C-1303,11-01-2025,ret,4911.13,MXN,WEB
T-101275,C-709,08/11/2025,RETIRO,651.84,eur,app
T-101031,C-895,10-26-2024,wd,2487.06,eur,sucursal
T-101277,C-1119,09-07-2025 10:04,deposito,1462.81,eur,WEB
T-101278,C-1319,25-06-2024 08:24,retiro,4427.58,mxn,app
T-101279,C-794,28/01/2025,RETIRO,50850.47,MXN,app
T-101280,C-646,01-01-2026 17:41,retiro,64117.9,Euro,web
T-101281,C-399,2024-11-22 09:52:14,retiro,59643.08,mxn,WEB
T-101282,C-699,08-09-2025,deposito,2718.96,Dólar,WEB
T-101283,C-107,02-08-2025 16:52,wd,3714.08,Euro,WEB
T-101284,C-831,19/09/2025,retiro,1586.41,EUR,web
T-101285,C-1459,2025-04-09 09:57:22,DEPOSITO,796.56,Pesos,cajero
T-101286,C-438,01-08-2025 03:12,ret,628.65,USD,web
T-101287,C-1104,12-26-2025,DEPOSITO,4105.16,USD,WEB
T-101288,C-399,12-25-2024,RETIRO,4587.03,Dólar,web
T-101289,C-249,27-06-2024 19:59,INGRESO,52.04,Peso,App
T-101290,C-1389,02-11-2024 14:39,deposito,36535.92,Euro,cajero
T-101291,C-1378,18-03-2025 17:26,DEPOSITO,78941.96,usd,web
T-101292,C-1108,13/04/2025,RETIRO,84.16,usd,cajero
T-101293,C-1404,10-07-2024,DEPOSITO,3726.88,Euro,app
T-101294,C-279,20-05-2025 11:47,wd,2896.22,usd,WEB
T-101295,C-872,21-06-2024 07:17,retiro,1887.29,Peso,cajero
T-101296,C-856,2024-07-07 05:15:53,RETIRO,108456.78,USD,WEB
T-101297,C-500,19/08/2025,INGRESO,1831.63,Euro,app
T-101298,C-106,2025-05-11 12:52:56,wd,-3554.58,Dolar,cajero
T-101299,C-147,10/09/2025,ret,61763.21,Peso,app
T-101300,C-463,02-19-2025,ret,41131.02,Euro,sucursal
T-101301,C-112,07-24-2025,DEPOSITO,1836.14,eur,App
T-101302,C-796,03-06-2024 14:35,DEPOSITO,1230.55,Dolar,app
T-101303,C-189,2024-11-25 03:54:48,wd,1766.97,Pesos,cajero
T-101304,C-584,02-08-2025 00:02,wd,4900.88,mxn,App
T-101305,C-599,07-27-2025,RETIRO,138581.65,usd,cajero
T-101306,C-955,13-06-2024 14:35,INGRESO,312.29,USD,sucursal
T-101307,C-489,13/04/2024,RETIRO,-175.0,Peso,App
T-101308,C-1241,2024-09-12 20:00:19,dep,4668.97,mxn,cajero
T-101309,C-767,06-08-2024 06:34,ret,4319.19,usd,sucursal
T-101310,C-1435,2025-05-29 05:55:37,RETIRO,51901.92,usd,cajero
T-101311,C-402,2024-02-08 07:26:11,wd,-1300.64,Dólar,cajero
T-101312,C-803,2025-05-30 00:35:45,ret,474.69,Euro,app
T-101313,C-552,21/11/2024,ret,2815.44,Euro,web
T-101314,C-477,18-09-2025 18:13,wd,89.02,Pesos,cajero
T-101315,C-1469,17-05-2025 16:07,ret,844.58,EUR,web
T-101316,C-906,10-13-2025,DEPOSITO,2396.8,Pesos,web
T-101317,C-466,19-03-2025 03:33,ret,4184.77,Euro,WEB
T-101318,C-390,12-27-2025,RETIRO,2826.91,USD,App
T-101319,C-1174,2026-01-19 12:33:01,wd,2951.17,eur,App
T-101320,C-613,2025-12-28 19:44:30,deposito,694.93,MXN,WEB
T-101321,C-796,07/11/2024,dep,4445.46,Peso,cajero
T-101322,C-1166,02/01/2026,retiro,99.66,MXN,cajero
T-101323,C-1499,17/08/2025,deposito,2456.23,mxn,WEB
T-101324,C-656,2025-12-17 09:03:03,INGRESO,3113.81,Pesos,WEB
T-101325,C-647,28-11-2025 21:02,dep,3835.87,Dólar,app
T-101326,C-803,2025-06-02 18:24:40,ret,-406.59,Euro,cajero
T-101327,C-884,10-20-2024,retiro,1983.45,MXN,WEB
T-101328,C-686,17-11-2025 05:44,dep,2404.54,usd,app
T-101329,C-1460,08-03-2024 04:53,DEPOSITO,2672.07,eur,sucursal
T-101330,C-789,12-10-2025 05:12,deposito,462.06,usd,app
T-101331,C-193,01-02-2024 19:01,ret,1412.46,Dólar,WEB
T-101332,C-1462,20/11/2024,dep,1526.85,Dolar,sucursal
T-101333,C-819,03/06/2024,retiro,4807.31,eur,sucursal
T-101334,C-732,05-19-2025,INGRESO,3513.49,Dólar,web
T-101335,C-196,10-12-2025 07:56,deposito,3880.95,MXN,app
T-101336,C-419,2024-07-08 21:27:17,ret,3951.09,Peso,sucursal
T-101337,C-111,27-05-2025 05:07,wd,1474.88,usd,App
T-101338,C-205,2025-04-03 06:54:12,wd,-1220.57,EUR,sucursal
T-101339,C-1284,10/08/2024,RETIRO,270.13,usd,app
T-101340,C-663,05-26-2024,deposito,3128.32,USD,sucursal
T-101341,C-1430,02-23-2025,ret,4005.22,eur,sucursal
T-101342,C-645,2025-02-12 08:56:31,ret,3635.34,Pesos,web
T-101343,C-748,01-26-2026,wd,2305.45,Dólar,WEB
T-101344,C-953,05/03/2025,deposito,2374.52,Euro,App
T-101345,C-49,04/09/2024,ret,"-3998,07",Pesos,sucursal
T-101346,C-1039,08-23-2024,ret,4866.49,Dolar,WEB
T-101347,C-1130,2024-02-19 15:46:33,DEPOSITO,4336.16,mxn,App
T-101348,C-1069,2024-03-15 17:34:10,INGRESO,2467.67,EUR,web
T-101349,C-973,03-12-2024,ret,2178.43,MXN,app
T-101350,C-891,2025-07-14 12:59:53,wd,2618.36,Peso,App
T-101351,C-63,17-12-2025 21:34,deposito,262.27,EUR,cajero
T-101352,C-1077,11-21-2025,wd,1454.17,USD,app
T-101353,C-1352,27-02-2025 03:45,retiro,4560.24,Pesos,WEB
T-101354,C-589,2024-02-29 14:56:07,retiro,"139837,74",eur,app
T-101355,C-1436,03/01/2026,dep,2827.85,Dólar,WEB
T-101356,C-1397,25/01/2026,DEPOSITO,3375.11,Dolar,web
T-101357,C-737,02-03-2025,deposito,333.87,mxn,App
T-101358,C-1415,19-04-2025 10:14,DEPOSITO,91795.68,eur,WEB
T-101359,C-1384,10/02/2025,DEPOSITO,1084.8,Dólar,App
T-101360,C-1367,30-04-2024 22:54,deposito,-1873.95,USD,WEB
T-101361,C-850,09-08-2024 15:39,RETIRO,3031.93,EUR,sucursal
T-101362,C-776,30-09-2024 06:25,dep,"1512,06",Dolar,WEB
T-101363,C-27,27-11-2024 09:06,ret,225.36,Dólar,app
T-101364,C-639,04-28-2025,retiro,1353.27,Pesos,App
T-101365,C-397,2025-03-11 18:01:08,ret,3494.37,usd,sucursal
T-101366,C-170,12/11/2025,retiro,"2542,93",EUR,app
T-101367,C-608,03/07/2024,RETIRO,4403.21,MXN,sucursal
T-101368,C-287,25-03-2025 22:52,dep,155849.02,usd,WEB
T-101369,C-535,10/01/2026,retiro,1879.98,Euro,cajero
T-101370,C-657,07-26-2024,RETIRO,719.58,usd,cajero
T-101371,C-156,05-31-2024,wd,87458.94,MXN,web
T-101372,C-998,2024-08-13 09:38:19,RETIRO,637.15,Dolar,app
T-101373,C-465,24-04-2025 05:24,INGRESO,173245.15,Dólar,WEB
T-101374,C-989,2024-03-07 04:07:34,DEPOSITO,"1807,21",Dólar,WEB
T-101375,C-1428,2024-10-01 21:49:24,RETIRO,4801.81,EUR,WEB
T-101036,C-108,11/02/2025,retiro,3280.45,Peso,sucursal
T-101377,C-1450,2024-02-20 22:40:12,dep,"3516,23",Dolar,sucursal
T-101378,C-519,14-01-2025 04:44,INGRESO,38412.75,usd,App
T-101379,C-851,11-12-2025,dep,3571.63,Dolar,WEB
T-101380,C-1105,2024-10-22 00:07:53,DEPOSITO,"1424,6",eur,web
T-101381,C-1267,2024-10-14 22:16:49,INGRESO,3560.38,Pesos,App
T-101382,C-406,21/09/2024,wd,1302.16,Peso,sucursal
T-101383,C-1317,05/03/2025,RETIRO,1980.95,USD,WEB
T-101384,C-1002,20/10/2024,retiro,3147.81,eur,app
T-101385,C-307,10-04-2025 00:34,dep,4696.17,usd,cajero
T-101386,C-378,07-17-2025,dep,1917.8,Dolar,sucursal
T-100126,C-934,04-22-2024,RETIRO,4034.74,MXN,sucursal
T-101388,C-276,2025-06-03 12:48:36,deposito,160.64,EUR,web
T-101389,C-41,2025-11-19 15:02:22,ret,13763.51,USD,web
T-101390,C-382,07-06-2024 02:56,deposito,1522.11,USD,App
T-101391,C-1374,2026-01-11 15:32:42,ret,3083.7,Euro,App
T-101392,C-1153,08-01-2024,DEPOSITO,1467.72,Pesos,App
T-101393,C-1401,02-06-2025,retiro,2418.24,Euro,sucursal
T-101394,C-1345,2024-09-29 12:13:15,DEPOSITO,-947.94,EUR,WEB
T-101395,C-564,2025-05-29 23:21:47,retiro,4161.79,EUR,cajero
T-101396,C-1308,2025-05-26 07:49:30,DEPOSITO,"3575,76",usd,App
T-101397,C-162,2025-01-08 01:31:13,dep,1527.89,Dolar,web
T-101398,C-960,2025-06-28 21:18:59,DEPOSITO,3496.32,Euro,WEB
T-101399,C-768,07-29-2025,wd,4243.36,Dólar,cajero
T-101400,C-555,13/03/2025,dep,782.29,EUR,sucursal
T-101401,C-554,2025-03-21 11:54:01,retiro,4965.13,Peso,sucursal
T-101402,C-417,27/10/2025,ret,1289.27,EUR,App
T-101403,C-435,2024-09-21 05:41:34,dep,579.09,Dólar,web
T-101404,C-533,23-01-2025 03:03,deposito,"517,55",Dólar,cajero
T-101405,C-1100,04-21-2025,RETIRO,1501.77,USD,sucursal
T-101406,C-870,2025-10-20 05:31:17,ret,3775.7,mxn,web
T-101262,C-1361,2024-12-03 22:15:00,DEPOSITO,245.03,Peso,app
T-101408,C-1473,2024-10-14 16:28:32,retiro,4254.17,USD,app
T-101409,C-930,2025-01-23 17:44:30,RETIRO,-3990.03,EUR,WEB
T-101410,C-920,10-13-2025,retiro,3098.57,Pesos,cajero
T-101411,C-1000,04-01-2025,INGRESO,"3160,83",eur,web
T-101412,C-1057,2025-05-13 19:20:17,dep,170549.86,usd,sucursal
T-101413,C-414,14-11-2025 06:41,dep,4981.33,eur,web
T-101414,C-870,08/03/2025,wd,4820.13,Dólar,App
T-101415,C-72,20/02/2025,deposito,2140.07,Peso,web
T-101416,C-320,28/08/2024,deposito,"3110,16",mxn,sucursal
T-101417,C-1276,2025-11-28 14:43:06,retiro,"18839,09",Dólar,web
T-101418,C-222,01-23-2025,dep,198978.56,Dolar,App
T-101419,C-606,16-08-2024 02:27,DEPOSITO,"905,37",eur,web
T-101420,C-263,2024-04-23 23:30:05,wd,70634.57,mxn,sucursal
T-101421,C-632,06-06-2024 13:58,ret,75400.94,mxn,cajero
T-101422,C-539,23-01-2025 15:40,deposito,4646.96,Pesos,WEB
T-101423,C-554,13-05-2024 10:25,dep,2566.91,Peso,cajero
T-100932,C-455,06-04-2025,DEPOSITO,914.07,Dolar,App
T-101425,C-371,18/10/2024,wd,4907.38,Dólar,App
T-101426,C-1277,18/03/2024,deposito,4738.14,Euro,WEB
T-101427,C-917,2025-08-31 04:41:33,RETIRO,4519.32,EUR,web
T-101428,C-1371,13-10-2025 21:50,RETIRO,506.4,USD,cajero
T-101429,C-423,15-10-2024 03:27,wd,4570.1,Dolar,App
T-101430,C-985,2024-12-13 08:56:25,INGRESO,-4313.4,USD,App
T-101431,C-812,02/01/2026,INGRESO,1179.42,Peso,sucursal
T-101432,C-557,29-05-2025 11:46,ret,4190.3,USD,App
T-101433,C-1146,12-09-2024,deposito,3162.92,Euro,App
T-101434,C-477,27-06-2025 20:30,dep,2154.6,EUR,cajero
T-101435,C-846,2025-12-28 00:44:42,DEPOSITO,2245.33,USD,WEB
T-101436,C-1041,2024-06-04 02:26:37,deposito,3974.88,Pesos,App
T-101437,C-1005,23/11/2025,DEPOSITO,"1417,05",usd,sucursal
T-101438,C-478,2024-07-21 10:11:12,DEPOSITO,1538.9,usd,cajero
T-101439,C-1283,2026-01-21 20:36:12,RETIRO,2770.01,Euro,WEB
T-101440,C-802,13/02/2025,deposito,504.66,mxn,App
T-101441,C-913,08-06-2024 02:01,wd,3689.39,usd,WEB
T-101442,C-799,05-14-2025,retiro,160.18,EUR,sucursal
T-101443,C-60,2024-02-01 00:03:13,retiro,408.61,Dólar,WEB
T-101444,C-1242,24-12-2025 04:59,INGRESO,1433.24,eur,app
T-101445,C-250,2026-01-20 05:40:02,INGRESO,2762.92,EUR,sucursal
T-101446,C-925,19/08/2025,INGRESO,916.7,usd,app
T-101447,C-739,2024-07-26 08:38:29,DEPOSITO,"4959,84",eur,sucursal
T-101448,C-1103,2024-02-24 07:52:54,retiro,1498.52,Dolar,sucursal
T-101449,C-233,07-14-2025,RETIRO,938.2,EUR,app
T-101450,C-538,17/11/2025,RETIRO,1365.37,Dolar,App
T-101451,C-1142,2025-01-12 05:19:42,ret,4473.55,usd,WEB
T-101452,C-30,11-02-2024,DEPOSITO,2521.93,Dólar,cajero
T-101453,C-1433,11-06-2024 09:50,INGRESO,4040.69,eur,cajero
T-101454,C-386,03/03/2024,DEPOSITO,2168.69,usd,cajero
T-101455,C-418,07-12-2024 09:07,deposito,2792.83,usd,sucursal
T-101456,C-636,07-19-2024,deposito,822.9,usd,sucursal
T-101457,C-816,10-02-2025 17:49,DEPOSITO,4621.12,Peso,cajero
T-101458,C-366,13/09/2025,DEPOSITO,3735.68,Peso,sucursal
T-101459,C-283,19/04/2025,RETIRO,1743.06,USD,WEB
T-100931,C-238,16/03/2024,RETIRO,2895.31,Dolar,sucursal
T-101461,C-834,2025-05-06 04:43:18,dep,449.27,Dolar,web
T-101462,C-1286,02-23-2025,ret,"2225,56",Euro,App
T-101463,C-859,10-02-2024 20:47,INGRESO,1323.6,Dolar,cajero
T-101464,C-1111,07-16-2025,DEPOSITO,"-1987,36",Dólar,WEB
T-101465,C-411,02/04/2024,retiro,37230.7,eur,cajero
T-101466,C-1305,20/05/2024,wd,"1537,55",MXN,web
T-101467,C-681,11-03-2025,wd,2182.63,Dólar,App
T-101468,C-481,06-29-2025,wd,699.96,EUR,cajero
T-101469,C-1281,18-09-2025 17:56,deposito,3275.62,Dolar,WEB
T-101470,C-579,11-23-2024,deposito,860.13,USD,cajero
T-101471,C-733,2024-03-08 14:32:59,INGRESO,1122.38,Pesos,WEB
T-101472,C-198,07-13-2024,RETIRO,4330.47,mxn,web
T-101473,C-570,2025-05-02 14:43:49,retiro,4477.24,Dolar,app
T-101474,C-338,02-11-2024,ret,965.68,usd,sucursal
T-101475,C-1096,11-08-2024,ret,3066.88,EUR,sucursal
T-101476,C-572,2025-10-03 21:15:18,wd,107282.41,Pesos,WEB
T-101477,C-180,15/06/2024,DEPOSITO,4106.72,Dólar,web
T-101478,C-598,09/02/2025,deposito,1475.71,Euro,App
T-101479,C-139,10-20-2025,dep,4300.22,MXN,sucursal
T-101480,C-513,2024-03-28 22:02:46,INGRESO,3475.89,Euro,web
T-101481,C-343,2024-09-01 03:22:45,deposito,88248.7,EUR,web
T-101482,C-207,08-03-2024 18:38,dep,1962.32,mxn,App
T-101483,C-1173,05/01/2025,retiro,4950.23,Dólar,web
T-101484,C-1494,25-02-2025 20:18,dep,4752.48,Euro,cajero
T-101485,C-167,29-12-2024 12:54,dep,3574.72,mxn,App
T-101486,C-895,12/09/2024,dep,3652.62,Dolar,WEB
T-101487,C-806,2024-04-05 05:57:14,ret,1977.65,Peso,WEB
T-101488,C-425,2024-12-01 07:43:18,wd,1265.08,Euro,sucursal
T-101489,C-1142,25/07/2025,INGRESO,2790.49,Peso,sucursal
T-101490,C-563,07-18-2024,DEPOSITO,"119410,26",Pesos,WEB
T-101491,C-74,10-04-2025 09:46,INGRESO,2183.41,Dolar,cajero
T-101492,C-1128,2024-12-03 15:25:31,wd,182039.27,Euro,web
T-101493,C-1147,29/01/2025,deposito,915.68,USD,App
T-101494,C-1110,11-01-2024,DEPOSITO,"3044,5",Euro,web
T-101495,C-1456,12/10/2024,retiro,24651.22,Dólar,cajero
T-101496,C-656,2024-10-13 11:20:58,deposito,2405.58,EUR,App
T-101497,C-589,05-10-2025,deposito,"553,84",Dolar,App
T-101498,C-384,08-01-2025,deposito,3259.02,USD,sucursal
T-101499,C-156,23/09/2025,dep,4298.53,Dolar,cajero
T-101500,C-443,02/11/2024,deposito,2124.8,Dólar,web
T-101501,C-1360,2024-03-29 08:40:16,DEPOSITO,1552.49,Pesos,web
T-101502,C-92,11/02/2025,wd,2325.88,Euro,App
T-101503,C-448,24/02/2025,deposito,"3673,08",usd,App
T-101504,C-1018,16/09/2024,dep,187.41,mxn,App
T-101505,C-20,01-21-2025,retiro,"53114,27",mxn,web
T-101506,C-1145,03-17-2025,wd,3752.73,Dólar,App
T-100920,C-1125,24-03-2024 13:07,RETIRO,223.14,Pesos,WEB
T-101508,C-544,05/10/2024,wd,3297.16,Peso,App
T-101509,C-412,02-20-2024,RETIRO,1822.38,usd,sucursal
T-101510,C-843,27-11-2024 09:29,DEPOSITO,"931,87",mxn,app
T-101511,C-894,2025-07-21 08:31:43,wd,3783.09,EUR,App
T-101512,C-1088,10-29-2024,DEPOSITO,923.83,Euro,web
T-101513,C-1395,12-23-2024,INGRESO,3445.22,Euro,WEB
T-101514,C-1336,2024-08-22 05:39:30,retiro,1887.49,Dólar,WEB
T-101515,C-310,09/08/2025,ret,"2422,41",Dólar,WEB
T-101516,C-373,2024-10-26 08:34:55,RETIRO,4381.79,eur,WEB
T-101517,C-1366,16/09/2025,ret,3070.25,Euro,app
T-101518,C-1190,16-01-2025 09:06,deposito,-3600.67,EUR,App
T-101519,C-1203,07-11-2024,ret,2647.81,Euro,cajero
T-101520,C-303,2025-01-05 17:43:42,INGRESO,170290.99,Euro,cajero
T-101521,C-895,24/05/2025,DEPOSITO,561.76,Pesos,WEB
T-101522,C-983,27/03/2024,ret,144092.11,eur,app
T-101523,C-1476,2024-09-14 23:12:24,retiro,1873.39,MXN,cajero
T-101524,C-1112,2024-06-24 20:28:05,INGRESO,766.48,USD,web
T-101525,C-590,24/03/2024,RETIRO,2482.48,eur,sucursal
T-101526,C-1417,01-07-2024 15:47,RETIRO,4859.63,Pesos,cajero
T-101527,C-911,2025-03-07 04:18:30,INGRESO,833.73,Dólar,App
T-101169,C-170,23-03-2025 21:35,retiro,183665.74,usd,sucursal
T-101529,C-303,28-10-2025 10:11,retiro,3273.76,MXN,App
T-101530,C-310,24/06/2025,INGRESO,3562.67,usd,WEB
T-101531,C-784,26/10/2025,dep,2764.95,USD,WEB
T-101532,C-222,10/07/2025,wd,3030.54,EUR,App
T-101533,C-747,11-01-2025 18:15,wd,1723.93,EUR,cajero
T-101534,C-1406,06-11-2024,DEPOSITO,"1119,89",mxn,WEB
T-101535,C-129,12-05-2025,RETIRO,4313.46,MXN,web
T-101536,C-1243,14/03/2024,RETIRO,31962.66,mxn,cajero
T-101537,C-980,12-24-2024,deposito,"612,84",Dolar,web
T-101538,C-707,09-09-2024 17:14,ret,4037.09,USD,app
T-101539,C-1371,14/11/2024,retiro,2344.81,Euro,app
T-101540,C-1198,05-07-2024,wd,4839.18,Pesos,app
T-101541,C-863,06-11-2024,RETIRO,4072.95,eur,app
T-101542,C-1240,08-20-2024,DEPOSITO,3901.75,Dolar,cajero
T-101543,C-894,06-12-2025 12:40,RETIRO,1631.82,EUR,App
T-101544,C-450,24/05/2025,dep,388.78,mxn,WEB
T-101545,C-767,13-04-2024 23:18,deposito,4529.52,USD,App
T-101546,C-603,12-11-2025 16:42,DEPOSITO,1552.15,usd,sucursal
T-101547,C-1295,23/11/2025,wd,2606.36,eur,cajero
T-101548,C-1013,20/03/2024,INGRESO,1636.85,eur,cajero
T-101549,C-1101,2026-01-06 04:14:40,dep,1893.2,Euro,sucursal
T-101550,C-1452,26/09/2024,RETIRO,90659.3,Dólar,app
T-101551,C-458,2025-12-08 13:24:13,wd,"3107,26",Pesos,App
T-101552,C-1381,18-04-2025 04:54,INGRESO,"4761,91",Peso,web
T-101553,C-1068,2024-10-31 17:09:11,dep,1650.93,usd,web
T-101554,C-329,2026-01-15 00:31:41,wd,2696.0,eur,cajero
T-101555,C-434,09-10-2024,deposito,3921.3,Pesos,WEB
T-101556,C-1099,07-02-2024,deposito,1800.6,EUR,App
T-101557,C-671,31-03-2024 13:19,DEPOSITO,145.34,Euro,web
T-101558,C-1201,10-08-2025,deposito,3101.89,Euro,WEB
T-101559,C-749,10/05/2024,INGRESO,165.39,eur,WEB
T-101560,C-282,19/08/2025,INGRESO,"1740,4",Pesos,sucursal
T-101561,C-888,08-14-2024,ret,162586.19,MXN,WEB
T-101562,C-920,2025-09-23 22:33:54,RETIRO,833.24,usd,sucursal
T-101563,C-834,2026-01-26 02:51:58,RETIRO,107.85,eur,cajero
T-101564,C-986,2024-03-04 11:02:47,dep,1275.71,MXN,App
T-101565,C-945,04-27-2024,ret,1822.83,Dolar,app
T-101566,C-1308,26/04/2025,INGRESO,2241.33,usd,cajero
T-101567,C-1328,10/09/2025,RETIRO,960.68,Dólar,cajero
