order_id,order_date,customer_id,country,payment_method,amount,discount_code
O-103838,07/04/2025,C-566,España,paypal,DESC10
O-100452,11-Jun-2025,C-628,méxico,paypal,
O-103840,2025-08-24,C-485,US,paypal,NULL
O-103841,22-Feb-2025,C-793,méxico,efectivo,BLACKFRIDAY
O-103842,08-30-2024,C-712,MX,cash,DESC10
O-103843,01/10/2024,C-393,es,debit,
O-103844,28-Jan-2024,C-710,México,efectivo,
O-103845,29-Sep-2024,C-802,españa,TD,cupón
O-102445,01-06-2026,C-476,ar,efectivo,
O-103847,04-25-2025,C-762,estados unidos,credito,BLACKFRIDAY
O-103848,06-Apr-2025,C-163,mx,debito,BLACKFRIDAY
O-103849,2025-07-18,C-942,ar,TD,WELCOME
O-103850,06-10-2025,C-708,argentina,paypal,NULL
O-103851,25/12/2025,C-103,argentina,pp,NULL
O-103852,04-06-2025,C-813,es,pp,
O-103853,12-18-2025,C-394,Argentina,pp,DESC10
O-103854,2024-12-26,C-564,AR,pp,DESC10
O-103855,06-Sep-2024,C-871,mx,cash,
O-103856,08-26-2024,C-693,españa,debit,
O-103857,18-Nov-2025,C-354,mx,efectivo,
O-103858,13/07/2024,C-654,us,paypal,DESC10
O-103859,21-Jul-2024,C-699,AR,pp,BLACKFRIDAY
O-103860,12-Nov-2025,C-736,argentina,paypal,
O-103861,03-17-2024,C-421,argentina,efectivo,WELCOME
O-103862,01/01/2025,C-430,españa,paypal,
O-103863,2024-08-31,C-214,mx,efectivo,
O-103864,2024-05-19,C-543,méxico,card,cupón
O-103865,13/08/2025,C-376,es,TC,
O-103866,06/01/2026,C-783,us,TC,
O-103867,29-May-2025,C-711,AR,TD,DESC10
O-103868,07/07/2025,C-14,argentina,paypal,
O-103869,24-Dec-2024,C-701,es,efectivo,cupón
O-103870,27-Apr-2024,C-683,Estados Unidos,paypal,BLACKFRIDAY
O-103871,06-01-2025,C-731,España,TD,DESC10
O-103872,2024-06-20,C-855,España,cash,
O-103083,12-21-2024,C-448,Argentina,TC,
O-103874,2025-05-16,C-403,es,tarjeta crédito,WELCOME
O-103875,2024-07-08,C-780,us,tarjeta,DESC10
O-103876,06/10/2024,C-468,US,paypal,BLACKFRIDAY
O-103877,06-Apr-2024,C-535,México,cash,NULL
O-103878,20/05/2024,C-410,MX,pp,cupón
O-103879,25/06/2025,C-313,Estados Unidos,efectivo,
O-103880,05-Apr-2025,C-875,MX,cash,BLACKFRIDAY
O-103881,2025-04-03,C-982,Estados Unidos,card,
O-103882,2024-10-08,C-801,Argentina,tarjeta,NULL
O-103883,07-Jun-2024,C-573,ar,card,
O-103884,31-Aug-2025,C-984,ar,cash,BLACKFRIDAY
O-103885,20-Mar-2025,C-952,méxico,TC,NULL
O-103886,14-Oct-2024,C-24,es,pp,NULL
O-103887,22-Jul-2024,C-550,MX,TC,DESC10
O-103888,16-Dec-2025,C-493,mx,efectivo,
O-103889,2025-08-01,C-749,Argentina,efectivo,WELCOME
O-103890,2024-08-18,C-298,ES,cash,NULL
O-100250,03/01/2026,C-722,mx,credito,
O-103892,07-Sep-2024,C-71,méxico,TD,NULL
O-103893,09/01/2026,C-290,us,credito,
O-103894,27-Nov-2024,C-422,argentina,tarjeta,
O-100615,2025-01-08,C-801,méxico,pp,BLACKFRIDAY
O-103896,19-Nov-2024,C-91,ES,TD,NULL
O-103897,06-02-2024,C-50,méxico,cash,
O-103898,12-10-2025,C-258,es,efectivo,
O-103899,02/06/2025,C-943,españa,paypal,cupón
O-103900,06-08-2025,C-221,argentina,cash,
O-103901,14-Apr-2024,C-347,ES,TD,DESC10
O-103902,13/11/2024,C-220,MX,debito,
O-103903,18-Jun-2024,C-37,US,debit,BLACKFRIDAY
O-103904,05-Sep-2025,C-22,España,efectivo,
O-103905,20/08/2025,C-305,argentina,pp,
O-103906,12-Jun-2024,C-799,ES,debito,DESC10
O-100261,08/03/2025,C-139,MX,card,DESC10
O-101621,27-Aug-2024,C-886,España,efectivo,WELCOME
O-103909,11-17-2024,C-135,estados unidos,efectivo,NULL
O-103910,12-01-2025,C-369,ar,credito,NULL
O-103911,2024-06-21,C-145,US,TC,
O-103912,03-31-2024,C-402,MX,card,
O-103913,15/09/2024,C-26,MX,efectivo,WELCOME
O-103914,06-30-2025,C-918,Estados Unidos,TD,
O-103915,2024-06-17,C-118,US,TC,
O-103916,24-Jun-2024,C-198,es,paypal,WELCOME
O-103917,11-Mar-2024,C-24,us,debito,
O-103918,2025-05-29,C-557,us,card,
O-103919,05-11-2024,C-977,US,efectivo,WELCOME
O-101647,11-Feb-2024,C-124,MX,pp,
O-103921,27-Jun-2025,C-904,mx,debit,
O-103922,22-Sep-2024,C-22,us,efectivo,NULL
O-103923,2024-11-24,C-642,españa,paypal,BLACKFRIDAY
O-103924,18-Nov-2025,C-718,méxico,debito,BLACKFRIDAY
O-103925,20-Mar-2024,C-314,argentina,cash,BLACKFRIDAY
O-103926,03-20-2025,C-28,Estados Unidos,efectivo,
O-103927,2025-01-07,C-823,US,pp,
O-103928,2024-08-13,C-112,España,paypal,
O-103929,15/06/2025,C-409,mx,pp,WELCOME
O-103930,09-14-2024,C-275,ES,efectivo,
O-103931,2024-04-19,C-383,Argentina,debito,
O-103932,2026-01-24,C-1000,es,pp,BLACKFRIDAY
O-103933,18/01/2025,C-535,España,efectivo,WELCOME
O-103934,19/01/2025,C-439,MX,efectivo,WELCOME
O-103935,01-25-2025,C-442,MX,efectivo,
O-103936,23-Apr-2025,C-225,méxico,TD,BLACKFRIDAY
O-103937,22/11/2025,C-150,España,cash,BLACKFRIDAY
O-103938,06-14-2025,C-222,MX,debit,
O-103939,2024-12-01,C-51,mx,debit,cupón
O-103940,02-01-2025,C-76,méxico,paypal,WELCOME
O-103941,08-16-2024,C-714,AR,TD,
O-103942,28/12/2025,C-961,ar,pp,BLACKFRIDAY
O-103943,06-06-2025,C-454,AR,pp,
O-103944,18-Oct-2024,C-508,Estados Unidos,debito,DESC10
O-103945,07-Oct-2025,C-867,méxico,pp,
O-103946,2024-05-01,C-47,us,efectivo,
O-103947,2024-12-07,C-483,AR,cash,DESC10
O-103948,11-07-2024,C-624,estados unidos,pp,
O-103949,2025-09-11,C-295,mx,TC,
O-103950,03-Jun-2025,C-212,España,cash,
O-103951,26/06/2024,C-109,España,TD,NULL
O-103952,15/01/2026,C-21,españa,pp,
O-103953,24/12/2024,C-858,ES,paypal,
O-103954,2025-09-12,C-260,ES,debit,BLACKFRIDAY
O-103955,2025-07-18,C-475,españa,paypal,
O-103956,18-Mar-2024,C-449,México,tarjeta,BLACKFRIDAY
O-103957,09-17-2025,C-792,Argentina,credito,
O-103958,26/06/2024,C-146,us,TD,WELCOME
O-103959,10-Jun-2024,C-665,españa,debit,
O-103960,12/01/2026,C-89,estados unidos,tarjeta,
O-103961,12-27-2024,C-475,españa,credito,NULL
O-103962,18/11/2024,C-904,AR,card,NULL
O-103963,06-15-2024,C-549,México,efectivo,DESC10
O-103964,06-01-2025,C-627,ar,cash,
O-103965,04-12-2025,C-456,AR,debit,DESC10
O-103966,2025-07-25,C-173,mx,paypal,
O-103967,05-28-2025,C-786,US,tarjeta,
O-103968,05-01-2024,C-8,argentina,TD,BLACKFRIDAY
O-103969,17-Dec-2025,C-646,ar,paypal,NULL
O-103970,2024-03-18,C-131,US,pp,
O-103971,17-Aug-2025,C-951,AR,tarjeta crédito,BLACKFRIDAY
O-103972,02-Jun-2024,C-430,es,cash,DESC10
O-103973,03-12-2025,C-93,ar,efectivo,
O-103974,05-19-2025,C-413,US,TD,
O-103975,10-May-2024,C-46,ar,tarjeta crédito,
O-103976,17-Jul-2025,C-578,méxico,efectivo,DESC10
O-103977,14/10/2024,C-34,Argentina,cash,cupón
O-103978,03-07-2025,C-205,US,credito,
O-103979,01-Nov-2025,C-379,México,paypal,
O-103980,22/11/2025,C-988,españa,paypal,NULL
O-103981,15/04/2025,C-992,España,paypal,
O-103982,05/01/2026,C-165,méxico,efectivo,
O-103983,27/10/2024,C-271,méxico,pp,
O-103984,10-11-2025,C-410,Estados Unidos,card,
O-103985,01-Nov-2024,C-372,Estados Unidos,pp,DESC10
O-103986,08-Jan-2026,C-500,méxico,card,DESC10
O-103987,11-28-2024,C-27,Argentina,cash,
O-103988,08/11/2025,C-298,argentina,debit,BLACKFRIDAY
O-103989,25/03/2024,C-275,AR,pp,BLACKFRIDAY
O-103990,2024-02-08,C-499,AR,paypal,
O-103991,12-Oct-2025,C-914,ES,efectivo,NULL
O-103992,12/06/2025,C-66,Estados Unidos,paypal,DESC10
O-103993,2025-09-08,C-513,méxico,TD,
O-103994,17-Jan-2025,C-209,México,paypal,
O-103995,25/07/2025,C-473,mx,TD,DESC10
O-103996,06-14-2025,C-237,argentina,paypal,
O-102306,02-03-2024,C-157,mx,efectivo,
O-103998,2025-08-03,C-281,mx,pp,
O-103999,2024-02-09,C-834,España,efectivo,
O-104000,03/10/2024,C-30,méxico,tarjeta crédito,NULL
O-104001,2025-04-20,C-97,España,paypal,NULL
O-104002,10-08-2025,C-956,ar,paypal,NULL
O-104003,25/05/2025,C-834,méxico,efectivo,
O-104004,09-24-2025,C-882,AR,efectivo,
O-104005,31/01/2025,C-804,es,debit,DESC10
O-104006,24/09/2025,C-522,ar,debito,
O-104007,11-12-2024,C-991,Argentina,paypal,cupón
O-104008,18-Jan-2025,C-333,es,debit,BLACKFRIDAY
O-104009,2024-02-06,C-398,ES,tarjeta,
O-104010,07-Aug-2024,C-438,US,debit,BLACKFRIDAY
O-104011,2025-09-03,C-899,Estados Unidos,cash,
O-104012,2024-02-28,C-846,estados unidos,efectivo,
O-104013,2024-11-05,C-563,mx,debit,WELCOME
O-104014,09-05-2024,C-691,México,pp,
O-104015,2024-04-16,C-748,ar,credito,
O-104016,04-02-2025,C-629,Argentina,efectivo,
O-104017,02-Feb-2025,C-310,AR,credito,DESC10
O-104018,08-30-2024,C-66,US,credito,
O-104019,01-15-2026,C-931,argentina,cash,NULL
O-104020,03/06/2025,C-498,US,paypal,NULL
O-104021,16/10/2024,C-387,méxico,cash,DESC10
O-104022,04-24-2025,C-180,México,TD,
O-104023,2025-06-20,C-747,estados unidos,efectivo,
O-104024,12-09-2024,C-812,estados unidos,tarjeta,
O-104025,31-Jan-2025,C-900,ES,efectivo,
O-104026,24/01/2025,C-805,ES,cash,NULL
O-102524,09/01/2025,C-519,Argentina,paypal,
O-104028,19/03/2025,C-151,Estados Unidos,TC,WELCOME
O-104029,10-20-2024,C-208,es,paypal,
O-104030,2024-09-06,C-107,Argentina,debit,DESC10
O-104031,24-Mar-2024,C-629,US,tarjeta crédito,
O-104032,02-17-2025,C-287,España,pp,cupón
O-104033,02-17-2024,C-450,mx,pp,
O-104034,2025-04-16,C-358,Argentina,pp,BLACKFRIDAY
O-104035,07-18-2024,C-419,US,paypal,DESC10
O-104036,2024-06-24,C-815,Estados Unidos,pp,BLACKFRIDAY
O-104037,13-Oct-2025,C-289,MX,paypal,DESC10
O-104038,2024-05-27,C-706,AR,pp,NULL
O-104039,2025-10-27,C-326,es,debit,DESC10
O-104040,08-14-2025,C-188,mx,efectivo,NULL
O-104041,16/10/2025,C-678,españa,pp,WELCOME
O-104042,08/08/2025,C-828,ar,efectivo,
O-104043,2025-10-09,C-412,españa,debit,WELCOME
O-104044,2024-10-23,C-479,méxico,cash,BLACKFRIDAY
O-104045,23/12/2024,C-720,ES,TC,DESC10
O-104046,09-Jul-2025,C-224,méxico,tarjeta,NULL
O-104047,01-21-2026,C-566,Argentina,cash,NULL
O-104048,08-19-2024,C-131,Argentina,efectivo,BLACKFRIDAY
O-103165,12-14-2025,C-219,estados unidos,debit,WELCOME
O-104050,2025-05-02,C-3,ES,card,WELCOME
O-104051,2025-10-19,C-28,ar,paypal,
O-104052,2024-09-04,C-525,us,pp,cupón
O-104053,14-Jan-2025,C-867,US,pp,
O-104054,01-May-2025,C-294,us,efectivo,
O-104055,07/06/2024,C-484,es,debito,NULL
O-104056,02-06-2025,C-918,mx,TD,cupón
O-104057,28/02/2024,C-997,España,credito,
O-104058,2024-10-09,C-626,Estados Unidos,paypal,
O-104059,2025-09-04,C-693,es,tarjeta crédito,
O-104060,07-06-2025,C-630,españa,cash,
O-104061,02-13-2025,C-255,mx,cash,
O-104062,2025-02-06,C-898,argentina,tarjeta,BLACKFRIDAY
O-104063,16-May-2025,C-819,es,pp,
O-104064,11-Feb-2024,C-212,méxico,TD,
O-104065,2025-09-16,C-316,España,card,DESC10
O-104066,2025-10-16,C-860,MX,cash,
O-104067,08-28-2024,C-414,AR,pp,NULL
O-104068,2026-01-15,C-454,España,TD,
O-104069,04/03/2024,C-586,US,paypal,
O-104070,08-01-2025,C-278,ar,TD,
O-104071,2025-05-31,C-897,es,efectivo,BLACKFRIDAY
O-104072,27-Apr-2025,C-250,méxico,credito,
O-104073,24/04/2024,C-326,Estados Unidos,efectivo,
O-104074,08-12-2024,C-288,Argentina,credito,
O-104075,2024-07-06,C-192,es,cash,
O-104076,2025-07-22,C-661,México,debit,
O-104077,08-14-2024,C-45,Estados Unidos,efectivo,DESC10
O-104078,09-06-2025,C-268,argentina,TD,
O-104079,2025-10-13,C-747,US,efectivo,
O-102002,2024-09-03,C-64,méxico,cash,BLACKFRIDAY
O-104081,06-02-2024,C-651,AR,credito,DESC10
O-104082,04-30-2024,C-517,México,debit,WELCOME
O-104083,06-20-2025,C-471,ES,TC,WELCOME
O-104084,07-Nov-2024,C-50,mx,TD,
O-100055,06-03-2024,C-45,us,pp,NULL
O-104086,10-16-2024,C-830,us,TD,BLACKFRIDAY
O-104087,01-03-2026,C-953,es,paypal,cupón
O-104088,11/02/2025,C-494,es,TD,WELCOME
O-104089,20-Sep-2025,C-591,MX,TD,DESC10
O-104090,05/06/2025,C-277,es,debito,
O-104091,12-08-2024,C-276,es,tarjeta crédito,WELCOME
O-104092,2024-11-18,C-317,ar,tarjeta,DESC10
O-104093,2025-10-10,C-516,MX,debito,cupón
O-104094,05-Oct-2024,C-225,argentina,pp,DESC10
O-104095,2025-01-19,C-143,España,tarjeta,DESC10
O-104096,30-Jan-2024,C-676,MX,card,DESC10
O-104097,12-May-2025,C-272,ar,cash,
O-104098,2024-03-12,C-680,Argentina,TD,
O-104099,04-Oct-2025,C-218,España,cash,NULL
O-104100,26-Feb-2025,C-57,argentina,cash,
O-104101,2024-11-11,C-22,ES,credito,DESC10
O-104102,03/12/2025,C-970,ES,efectivo,
O-104103,04/10/2024,C-846,argentina,pp,
O-104104,2025-06-10,C-941,México,tarjeta,
O-104105,11-03-2025,C-70,México,credito,NULL
O-104106,06-18-2024,C-162,ar,paypal,
O-104107,04-03-2025,C-31,us,TD,
O-104108,04-30-2025,C-779,AR,cash,BLACKFRIDAY
O-104109,2024-04-10,C-852,ES,card,
O-104110,2024-06-06,C-621,MX,cash,cupón
O-104111,08/11/2024,C-350,us,pp,
O-101425,22-Oct-2025,C-832,mx,cash,BLACKFRIDAY
O-104113,03-14-2025,C-257,ES,tarjeta crédito,
O-104114,2025-10-03,C-421,méxico,debit,
O-104115,2025-12-27,C-56,US,TD,WELCOME
O-104116,02-02-2024,C-992,mx,tarjeta crédito,WELCOME
O-104117,07/07/2024,C-879,ar,TC,
O-104118,31/07/2025,C-578,AR,tarjeta crédito,WELCOME
O-104119,21/05/2024,C-432,us,credito,
O-104120,08/06/2024,C-852,ES,tarjeta,cupón
O-104121,22-Nov-2025,C-721,españa,TC,
O-104122,2025-05-03,C-881,US,pp,BLACKFRIDAY
O-104123,03/03/2024,C-988,argentina,tarjeta crédito,NULL
O-104124,18/10/2025,C-690,es,debito,
O-104125,2024-08-16,C-106,es,pp,
O-104126,2024-03-25,C-972,México,credito,NULL
O-104127,2025-06-26,C-119,ar,debito,
O-104128,11-28-2025,C-980,AR,TD,
O-104129,07-26-2024,C-399,México,debito,DESC10
O-104130,14/02/2024,C-91,AR,efectivo,
O-104131,05-22-2025,C-214,us,pp,NULL
O-104132,29/08/2025,C-226,ES,debit,WELCOME
O-104133,09/03/2025,C-7,es,efectivo,WELCOME
O-104134,31-Aug-2025,C-222,Estados Unidos,debito,NULL
O-104135,22-Aug-2025,C-324,es,card,cupón
O-104136,23/04/2024,C-211,MX,pp,WELCOME
O-104137,2024-10-03,C-382,US,paypal,
O-104138,09-Mar-2025,C-869,ar,pp,
O-104139,13-Feb-2025,C-333,US,TC,
O-104140,16/02/2024,C-854,argentina,cash,
O-104141,03/08/2025,C-770,estados unidos,debito,
O-104142,02-Aug-2025,C-18,MX,TD,DESC10
O-101938,17/07/2025,C-723,españa,debit,
O-104144,2025-06-27,C-932,españa,TD,
O-104145,2025-03-17,C-860,ar,debit,NULL
O-104146,04-10-2025,C-609,ES,TC,
O-104147,29/07/2024,C-595,México,debit,
O-104148,17/02/2025,C-348,MX,pp,
O-104149,17-Nov-2025,C-121,españa,paypal,BLACKFRIDAY
O-104150,2024-06-30,C-982,españa,TD,
O-104130,06/05/2024,C-191,México,TC,
O-100465,11-Oct-2024,C-376,ES,efectivo,
O-104153,07-28-2024,C-595,méxico,TC,BLACKFRIDAY
O-104154,2025-06-23,C-981,México,efectivo,
O-104155,15/12/2025,C-878,ES,paypal,
O-104156,22/03/2025,C-593,es,efectivo,
O-104157,05-08-2024,C-23,MX,TD,BLACKFRIDAY
O-104158,06/05/2025,C-271,España,credito,DESC10
O-104159,2025-02-08,C-505,MX,pp,
O-104160,12-Oct-2024,C-821,us,efectivo,
O-104161,2025-07-02,C-615,US,paypal,WELCOME
O-104162,07-23-2024,C-945,ar,TC,NULL
O-104163,2025-05-13,C-326,méxico,tarjeta crédito,
O-104164,28-Oct-2024,C-438,argentina,debito,NULL
O-104165,08-05-2024,C-817,estados unidos,card,
O-104166,2024-04-22,C-511,méxico,paypal,
O-104167,01-30-2025,C-524,US,efectivo,
O-104168,06-21-2025,C-640,US,TD,
O-104169,04/09/2025,C-415,AR,efectivo,BLACKFRIDAY
O-100385,2025-10-14,C-526,Estados Unidos,cash,DESC10
O-104171,10-03-2025,C-824,us,debito,
O-104172,02/12/2025,C-448,Estados Unidos,debito,
O-104173,30-Jan-2025,C-999,US,debito,
O-104174,08/02/2025,C-82,ES,efectivo,DESC10
O-104175,03-18-2025,C-101,Estados Unidos,TD,WELCOME
O-104176,12-04-2025,C-278,AR,efectivo,
O-104177,14/01/2025,C-185,ES,paypal,DESC10
O-104178,05-04-2025,C-656,AR,TC,
O-104179,2025-03-30,C-10,Estados Unidos,debito,
O-104180,27/05/2024,C-286,MX,pp,NULL
O-102568,26-Dec-2024,C-485,argentina,TD,DESC10
O-104182,04-Sep-2024,C-887,ar,credito,BLACKFRIDAY
O-104183,2025-01-08,C-741,argentina,TD,
O-104184,02/09/2025,C-399,España,paypal,
O-104185,10-19-2024,C-965,españa,card,
O-104186,13-May-2025,C-193,AR,tarjeta,BLACKFRIDAY
O-104187,2025-04-07,C-351,España,tarjeta crédito,NULL
O-104188,01-08-2026,C-486,ES,pp,NULL
O-104189,11-12-2025,C-793,México,cash,
O-103139,29-Nov-2025,C-844,US,pp,
O-104191,01-31-2025,C-936,México,efectivo,
O-104192,09/05/2024,C-24,México,tarjeta crédito,BLACKFRIDAY
O-104193,11-16-2025,C-257,ES,TD,WELCOME
O-104194,02-Feb-2024,C-38,México,efectivo,
O-104195,19/04/2024,C-401,México,debito,
O-104196,03-14-2025,C-234,US,cash,NULL
O-104197,09-Apr-2025,C-182,MX,debito,WELCOME
O-104198,17/06/2025,C-748,es,efectivo,
O-104199,05/05/2024,C-750,ar,cash,
O-104200,22/08/2024,C-949,ar,debit,NULL
O-104201,2025-09-25,C-551,ES,cash,DESC10
O-104202,2025-12-15,C-526,mx,TC,WELCOME
O-104203,09-27-2025,C-501,Argentina,TC,
O-104204,26-Oct-2024,C-403,España,debit,DESC10
O-104205,18-May-2024,C-866,méxico,efectivo,BLACKFRIDAY
O-104206,06-13-2025,C-448,MX,efectivo,DESC10
O-104207,13/08/2025,C-709,España,pp,NULL
O-104208,07-23-2025,C-763,ES,tarjeta crédito,DESC10
O-104209,08-01-2024,C-386,Argentina,paypal,
O-100843,20-Jan-2026,C-817,Argentina,tarjeta,
O-104211,06-Dec-2025,C-751,méxico,tarjeta,BLACKFRIDAY
O-104212,27-May-2024,C-40,ES,TD,
O-101479,06-09-2024,C-268,AR,efectivo,
O-103723,30-Dec-2025,C-45,argentina,cash,
O-104215,2024-10-15,C-992,US,efectivo,NULL
O-104216,2025-03-13,C-5,es,efectivo,WELCOME
O-104217,15-Oct-2025,C-43,es,TD,BLACKFRIDAY
O-104218,2025-07-09,C-832,AR,efectivo,NULL
O-104219,09-Oct-2025,C-520,AR,paypal,BLACKFRIDAY
O-104220,13-Oct-2025,C-884,us,tarjeta,
O-104221,24/01/2025,C-330,México,paypal,
O-104222,31/03/2024,C-237,Argentina,tarjeta,BLACKFRIDAY
O-101755,05-Aug-2024,C-372,Estados Unidos,cash,
O-104224,19/12/2025,C-606,argentina,paypal,BLACKFRIDAY
O-104225,05-Oct-2024,C-488,us,card,
O-104226,2025-07-09,C-273,mx,credito,
O-104227,14-Feb-2024,C-146,estados unidos,efectivo,
O-104228,07-Apr-2024,C-572,Estados Unidos,card,
O-104229,06-20-2025,C-286,AR,debito,
O-104230,01-29-2024,C-739,México,cash,DESC10
O-104231,10-17-2024,C-989,us,cash,
O-104232,23-Aug-2025,C-983,AR,efectivo,BLACKFRIDAY
O-104233,29-Aug-2025,C-188,españa,TD,WELCOME
O-104234,02-27-2025,C-252,Estados Unidos,paypal,
O-104235,2025-07-21,C-31,ar,efectivo,BLACKFRIDAY
O-104236,05/08/2025,C-286,us,TD,DESC10
O-104237,03/11/2025,C-827,España,efectivo,
O-104238,2025-03-13,C-946,es,card,
O-104239,2024-06-04,C-915,argentina,TD,
O-104240,30-Jun-2025,C-7,ar,debito,
O-104241,05-02-2025,C-9,mx,TC,
O-104242,06-25-2024,C-983,españa,card,WELCOME
O-104243,2024-07-18,C-840,Argentina,paypal,
O-104244,15/04/2024,C-412,Estados Unidos,credito,NULL
O-104245,2025-02-06,C-378,US,paypal,BLACKFRIDAY
O-104246,15-Oct-2025,C-439,estados unidos,pp,BLACKFRIDAY
O-104247,25/12/2025,C-860,argentina,tarjeta,BLACKFRIDAY
O-104248,04-06-2024,C-579,España,pp,
O-104249,02-Dec-2025,C-359,argentina,paypal,
O-104250,03-21-2024,C-570,españa,pp,cupón
O-104031,2025-09-14,C-653,MX,card,
O-104252,26/03/2024,C-146,Estados Unidos,TC,
O-104253,2025-01-19,C-867,US,efectivo,
O-104254,07-31-2024,C-863,es,cash,
O-104255,29/01/2024,C-743,españa,pp,BLACKFRIDAY
O-104256,14/09/2025,C-623,españa,efectivo,WELCOME
O-104257,23-Nov-2025,C-546,MX,TD,BLACKFRIDAY
O-104258,2025-09-25,C-727,españa,tarjeta,
O-104259,17/10/2025,C-220,Estados Unidos,efectivo,
O-104260,07-22-2025,C-281,argentina,card,
O-104261,16-Oct-2024,C-534,España,credito,WELCOME
O-104262,23-Jun-2025,C-80,AR,tarjeta crédito,BLACKFRIDAY
O-104263,31-May-2024,C-957,US,debito,
O-104264,08-06-2024,C-537,AR,paypal,cupón
O-104265,06-Jan-2025,C-588,ES,efectivo,cupón
O-104266,2024-02-15,C-438,méxico,TC,
O-104267,06-01-2025,C-738,Argentina,cash,WELCOME
O-104268,2024-04-09,C-602,us,paypal,
O-104269,08-Mar-2024,C-66,Argentina,cash,WELCOME
O-104270,02-09-2025,C-171,España,efectivo,
O-104271,01-Aug-2025,C-16,Estados Unidos,TD,
O-104272,25-Mar-2024,C-336,México,paypal,WELCOME
O-104273,2025-12-03,C-901,México,paypal,WELCOME
O-100381,04/01/2026,C-861,ar,credito,
O-104275,2025-06-01,C-701,us,credito,
O-104276,27-Apr-2025,C-299,US,efectivo,NULL
O-104277,06/02/2024,C-239,españa,efectivo,
O-104278,2024-02-12,C-994,mx,TD,NULL
O-104279,2025-09-29,C-888,España,efectivo,
O-104280,18/11/2025,C-861,ES,pp,cupón
O-104281,2025-01-12,C-868,ES,efectivo,
O-104282,30/06/2024,C-127,Argentina,paypal,NULL
O-104283,2025-09-08,C-531,estados unidos,debit,
O-104284,25/10/2025,C-685,Argentina,cash,
O-104285,04/08/2024,C-585,España,paypal,BLACKFRIDAY
O-104286,09-21-2025,C-642,US,credito,WELCOME
O-104287,12-Aug-2024,C-235,Estados Unidos,card,DESC10
O-104288,2024-12-02,C-324,México,pp,
O-104289,26/09/2025,C-308,Estados Unidos,card,WELCOME
O-104290,10/04/2024,C-216,mx,pp,
O-104291,18-Mar-2024,C-600,españa,TC,NULL
O-101599,10-30-2024,C-370,estados unidos,cash,NULL
O-104293,22/05/2024,C-676,argentina,TC,DESC10
O-104294,01-12-2026,C-10,US,debit,BLACKFRIDAY
O-104295,11-29-2025,C-9,us,debit,cupón
O-104296,12/03/2025,C-685,España,TD,NULL
O-104297,2024-06-21,C-655,españa,TD,cupón
O-104298,02-02-2025,C-279,ES,debito,BLACKFRIDAY
O-104299,22/01/2026,C-171,MX,efectivo,NULL
O-104300,11-27-2025,C-537,España,tarjeta,cupón
O-104301,15/04/2024,C-817,es,paypal,BLACKFRIDAY
O-100153,09-Jun-2024,C-466,ar,card,
O-104303,01/11/2025,C-985,México,TD,
O-104304,05-Jun-2024,C-190,MX,paypal,
O-104305,07/12/2024,C-891,estados unidos,pp,NULL
O-104306,15/04/2025,C-621,US,TD,
O-104307,12/02/2025,C-206,España,tarjeta crédito,
O-104308,2025-04-05,C-768,AR,efectivo,
O-104309,01-30-2025,C-78,US,pp,BLACKFRIDAY
O-104310,14/04/2025,C-919,España,debit,
O-104311,2024-10-15,C-787,méxico,credito,
O-104312,2024-03-06,C-145,estados unidos,credito,WELCOME
O-104313,31/03/2025,C-847,us,TC,BLACKFRIDAY
O-102066,06-Jul-2024,C-269,AR,efectivo,DESC10
O-104315,03-28-2025,C-821,AR,paypal,
O-104316,01-08-2025,C-118,Argentina,cash,NULL
O-104317,12/02/2024,C-802,es,TD,
O-104318,02-Dec-2024,C-674,mx,TC,
O-104319,19/08/2025,C-404,mx,pp,
O-104320,07-Nov-2024,C-856,españa,efectivo,DESC10
O-104321,15-Dec-2025,C-889,españa,TC,
O-104322,20/10/2024,C-73,us,tarjeta,
O-104323,2024-08-01,C-753,Argentina,TC,
O-104324,10-30-2024,C-719,AR,debito,NULL
O-104325,21/11/2025,C-334,México,pp,
O-104326,27/04/2025,C-224,México,tarjeta,
O-104327,06-Oct-2025,C-321,ar,paypal,
O-104328,22/06/2025,C-911,mx,credito,
O-104329,09-19-2024,C-579,Argentina,pp,WELCOME
O-104330,01-May-2024,C-958,es,credito,NULL
O-104331,30/06/2025,C-94,méxico,pp,
O-104332,2025-07-29,C-539,México,debit,NULL
O-104333,17-Jul-2024,C-591,Argentina,paypal,
O-104334,20-Jan-2026,C-671,España,paypal,NULL
O-104335,10-Jun-2024,C-621,estados unidos,TD,DESC10
O-104336,2024-02-15,C-640,us,TC,
O-104337,2024-07-22,C-284,España,pp,BLACKFRIDAY
O-104338,15/10/2025,C-119,AR,TC,
O-101963,2024-05-09,C-339,MX,credito,
O-102827,13/08/2025,C-315,Argentina,TD,
O-104341,16-Apr-2025,C-406,españa,pp,
O-104342,27-Mar-2024,C-505,mx,efectivo,
O-104343,15-Nov-2025,C-203,México,efectivo,
O-104344,2026-01-17,C-2,es,TC,
O-104345,26/12/2025,C-447,MX,pp,
O-104346,03/04/2025,C-184,us,tarjeta,
O-104347,25/08/2025,C-671,MX,card,NULL
O-102534,21/03/2024,C-201,estados unidos,pp,NULL
O-104349,01-Aug-2025,C-387,es,TC,
O-100147,08-Jul-2024,C-532,MX,debito,DESC10
