timestamp,device_id,temperatura_c,vibracion_ms2,estado,linea_produccion
2026-01-22 19:59:41,SENSOR-005,43.1,4.699,OK,C
2026-01-20 12:48:15,SENSOR-047,124.12,1.725,ok,Linea C
2025-12-31T12:13:57,SENSOR-009,52.55,1.018,ok,B
2026-01-23T00:48:53,SENSOR-033,42.37,3.703,ok,A
2026-01-04 15:42:42,SENSOR-026,74.73,4.695,NORMAL,línea B
2026-01-04T00:01:37,SENSOR-029,55.4,3.195,OK,a
2026-01-27 19:11:41,SENSOR-037,36.29,3.864,0,b
12/01/2026 04:36,SENSOR-021,33.77,4.257,ok,A
2026-01-10T14:38:27,SENSOR-025,76.42,3.105,OK,C
2026-01-04 04:57:01,SENSOR-014,29.04,1.865,NORMAL,línea C
2026-01-18 13:46:53,SENSOR-038,35.61,3.309,ERROR,línea A
2026-01-16T12:32:05,SENSOR-015,,0.467,NORMAL,c
2026-01-20 19:50:18,SENSOR-026,29.63,3.739,OK,c
18/01/2026 10:08,SENSOR-029,27.59,0.0,OK,Linea B
2026-01-02 08:25:59,SENSOR-029,25.72,3.895,ok,línea A
2026-01-26 18:46:16,SENSOR-007,"34,87",3.319,OK,B
2025-12-31 12:17:56,SENSOR-030,55.5,5.166,ok,línea B
2026-01-21T18:40:16,SENSOR-036,73.37,2.241,NORMAL,Linea B
03/01/2026 16:24,SENSOR-017,198.71,3.281,OK,Linea C
2026-01-15T06:41:25,SENSOR-046,181.64,0.0,warning,C
2026-01-18T00:42:04,SENSOR-019,62.97,4.553,OK,Linea C
2026-01-02 16:32:32,SENSOR-046,62.75,4.98,ok,B
20/01/2026 11:05,SENSOR-019,44.75,0.125,ok,B
09/01/2026 03:58,SENSOR-026,55.23,0.405,WARN,C
15/01/2026 01:03,SENSOR-036,"41,41",1.546,ok,a
2026-01-24T21:06:34,SENSOR-021,48.85,0.755,NORMAL,Linea B
2026-01-25T18:25:20,SENSOR-018,42.17,3.006,ok,línea A
2026-01-16T15:38:42,SENSOR-013,52.48,3.48,0,a
2026-01-27T13:40:20,SENSOR-044,57.45,4.643,0,A
2026-01-09T16:58:45,SENSOR-007,47.39,0.0,NORMAL,C
2026-01-24T06:39:00,SENSOR-013,32.74,3.805,ok,a
2026-01-24 00:23:16,SENSOR-020,42.67,1.544,FAIL,C
09/01/2026 20:55,SENSOR-010,"155,97",0.71,OK,línea B
2026-01-27T16:18:09,SENSOR-039,61.0,1.104,warning,A
2026-01-10T23:22:49,SENSOR-016,26.29,1.177,OK,b
2026-01-25T03:52:00,SENSOR-040,44.11,1.738,1,b
2025-12-31 19:44:58,SENSOR-044,30.14,3.715,OK,C
2025-12-29T22:07:46,SENSOR-009,38.16,1.893,WARN,C
24/01/2026 01:36,SENSOR-030,33.05,0.745,0,a
2026-01-19 01:15:14,SENSOR-045,"25,71",1.627,ok,B
22/01/2026 15:12,SENSOR-012,47.56,4.645,NORMAL,B
2026-01-13T01:02:36,SENSOR-022,65.21,3.729,0,Linea B
2026-01-20T20:04:01,SENSOR-033,36.95,0.451,warning,b
2026-01-19T02:54:01,SENSOR-019,26.25,9.021,WARN,B
29/12/2025 17:41,SENSOR-030,75.02,3.473,fail,línea C
21/01/2026 03:33,SENSOR-047,51.72,0.221,NORMAL,a
2025-12-29 23:21:48,SENSOR-026,73.33,3.932,0,C
2026-01-08T16:20:17,SENSOR-023,72.2,4.217,OK,a
2026-01-16 20:35:28,SENSOR-035,76.09,2.573,OK,a
23/01/2026 21:32,SENSOR-015,49.38,3.807,0,A
2026-01-18T07:55:02,SENSOR-017,46.58,4.131,NORMAL,Linea C
2026-01-23 08:17:04,SENSOR-032,72.53,0.0,0,línea C
2026-01-26T10:02:50,SENSOR-040,56.1,4.283,OK,línea C
2026-01-13T15:01:06,SENSOR-025,49.85,1.215,ok,A
2026-01-23 07:57:19,SENSOR-032,"77,29",1.108,OK,Linea A
2026-01-10T08:40:33,SENSOR-050,137.92,0.246,OK,línea B
13/01/2026 01:56,SENSOR-041,58.05,1.756,NORMAL,c
29/12/2025 21:16,SENSOR-011,74.86,30.317,0,línea C
06/01/2026 08:52,SENSOR-046,38.68,0.0,ok,b
2026-01-22T10:42:48,SENSOR-031,70.74,1.835,ok,línea A
30/12/2025 18:45,SENSOR-010,70.49,4.317,0,Linea A
2026-01-14T04:28:00,SENSOR-019,31.7,1.973,NORMAL,a
2026-01-10 01:13:48,SENSOR-043,"33,5",1.696,0,a
2026-01-07 13:30:59,SENSOR-008,72.32,3.902,0,b
2026-01-01T16:56:08,SENSOR-006,5.41,1.278,1,línea C
2026-01-15 10:23:46,SENSOR-034,43.52,4.698,NORMAL,Linea C
2026-01-16T03:23:12,SENSOR-030,133.93,3.754,0,C
2026-01-13T16:47:44,SENSOR-037,65.33,2.661,NORMAL,línea C
2026-01-07T07:15:30,SENSOR-010,64.28,22.665,NORMAL,c
16/01/2026 04:35,SENSOR-048,"67,69",3.201,WARN,línea C
27/01/2026 22:17,SENSOR-016,"53,34",0.831,1,c
2026-01-18 16:15:37,SENSOR-036,52.61,2.017,ok,Linea B
2026-01-09T05:17:22,SENSOR-011,55.9,0.556,OK,línea B
2026-01-17 01:03:56,SENSOR-011,34.95,3.91,OK,línea A
2026-01-19 09:16:36,SENSOR-003,20.06,3.744,warning,C
2026-01-11 11:22:29,SENSOR-008,45.99,0.343,0,B
2026-01-13 14:26:20,SENSOR-002,33.24,49.535,warning,b
2026-01-13T08:24:21,SENSOR-015,32.41,0.832,NORMAL,Linea A
2026-01-12T17:27:28,SENSOR-031,46.69,13.583,NORMAL,c
2026-01-15T13:22:17,SENSOR-003,46.16,2.39,OK,línea B
09/01/2026 09:04,SENSOR-020,47.06,1.222,NORMAL,c
2026-01-07T14:33:08,SENSOR-048,70.53,1.822,OK,línea B
2025-12-31T18:55:42,SENSOR-017,25.7,3.478,0,b
2026-01-14 07:23:13,SENSOR-012,,4.428,ERROR,línea B
30/12/2025 07:58,SENSOR-035,27.42,2.031,0,A
2026-01-16 17:03:52,SENSOR-046,36.74,0.771,ok,c
2026-01-05T13:19:36,SENSOR-039,70.59,0.0,ok,a
2026-01-04T12:53:06,SENSOR-031,53.02,4.124,FAIL,Linea A
2026-01-24T01:37:22,SENSOR-033,172.4,1.376,0,Linea A
03/01/2026 10:23,SENSOR-031,58.33,4.748,warning,línea A
24/01/2026 16:28,SENSOR-043,135.71,2.909,0,A
2026-01-21T14:28:20,SENSOR-006,78.95,2.241,NORMAL,A
2026-01-24T05:13:41,SENSOR-005,70.66,1.623,ok,a
2026-01-21 09:49:52,SENSOR-017,72.63,3.188,ok,Linea C
2026-01-23T22:18:07,SENSOR-042,27.5,22.203,ok,línea C
2026-01-09 12:03:16,SENSOR-036,78.44,2.852,0,línea C
2026-01-11 23:55:52,SENSOR-024,"122,56",1.15,OK,b
20/01/2026 03:45,SENSOR-029,"93,2",22.062,FAIL,c
2026-01-28 04:22:27,SENSOR-028,93.79,2.536,NORMAL,A
2026-01-06 20:45:38,SENSOR-046,51.04,33.962,OK,C
26/01/2026 16:00,SENSOR-048,79.21,1.195,ERROR,C
17/01/2026 08:29,SENSOR-010,28.18,2.833,0,a
2026-01-24T07:41:27,SENSOR-037,69.55,3.939,ok,A
2026-01-07 12:15:51,SENSOR-041,61.22,0.373,0,línea C
2026-01-12T22:01:10,SENSOR-013,53.0,1.849,0,B
17/01/2026 08:04,SENSOR-013,"55,27",10.347,ok,A
2026-01-19T09:33:06,SENSOR-021,50.02,4.568,OK,C
03/01/2026 20:40,SENSOR-039,"32,27",4.787,ok,c
13/01/2026 21:00,SENSOR-019,50.24,2.154,OK,a
30/12/2025 18:22,SENSOR-024,70.58,4.326,0,C
08/01/2026 23:06,SENSOR-018,62.57,4.061,ok,C
22/01/2026 11:00,SENSOR-014,70.3,0.0,OK,línea A
20/01/2026 00:42,SENSOR-046,25.89,1.93,NORMAL,C
2026-01-14 03:58:17,SENSOR-025,42.38,4.371,ok,C
2026-01-13 20:56:59,SENSOR-047,78.55,3.33,0,línea C
2026-01-17T22:05:16,SENSOR-012,52.05,2.226,OK,A
2025-12-30 01:18:19,SENSOR-031,136.12,0.0,WARN,b
2026-01-22 23:41:57,SENSOR-041,79.51,0.415,WARN,B
2026-01-17 12:46:14,SENSOR-002,"55,97",2.19,NORMAL,Linea A
24/01/2026 05:24,SENSOR-004,59.15,1.987,OK,línea A
07/01/2026 05:49,SENSOR-012,68.55,0.694,ok,Linea C
27/01/2026 23:08,SENSOR-015,51.84,3.099,FAIL,Linea C
2025-12-30 23:48:25,SENSOR-041,64.62,3.823,0,c
2026-01-21 01:47:43,SENSOR-017,40.6,11.864,0,línea B
2026-01-18T12:56:35,SENSOR-003,42.81,2.485,ERROR,B
17/01/2026 03:08,SENSOR-005,67.64,4.864,ok,línea A
2026-01-02 01:21:53,SENSOR-042,71.42,0.846,0,a
2026-01-06 13:21:33,SENSOR-044,77.1,2.278,0,C
2026-01-05 00:49:10,SENSOR-036,71.84,3.118,NORMAL,Linea C
2026-01-20T16:45:53,SENSOR-009,45.4,4.085,ok,Linea B
2026-01-06T15:44:43,SENSOR-030,58.41,2.709,0,línea A
2026-01-22T13:19:28,SENSOR-023,"41,49",4.406,OK,B
2026-01-24 01:51:25,SENSOR-019,"69,72",4.665,NORMAL,a
07/01/2026 11:14,SENSOR-028,63.52,0.644,ok,a
03/01/2026 15:10,SENSOR-049,50.34,4.717,ERROR,Linea B
2026-01-02 08:02:46,SENSOR-035,76.73,1.664,ok,C
19/01/2026 09:15,SENSOR-034,100.92,4.187,OK,a
10/01/2026 02:47,SENSOR-049,"35,61",6.129,0,línea A
03/01/2026 16:41,SENSOR-013,41.71,1.68,OK,A
2026-01-09 06:03:25,SENSOR-039,60.98,1.848,0,c
27/01/2026 11:12,SENSOR-026,"108,45",4.248,OK,B
2026-01-14T02:09:42,SENSOR-034,42.45,1.641,0,línea B
2026-01-23 03:26:49,SENSOR-010,36.32,0.973,WARN,B
18/01/2026 18:29,SENSOR-018,41.3,0.494,Alerta,línea B
11/01/2026 10:02,SENSOR-013,59.66,2.783,0,línea C
2026-01-10T14:27:39,SENSOR-044,49.76,3.419,OK,c
2026-01-23T22:28:56,SENSOR-047,41.94,1.585,ok,línea B
2026-01-08 19:26:05,SENSOR-032,49.16,4.209,OK,Linea B
13/01/2026 03:33,SENSOR-025,115.28,4.135,FAIL,C
2025-12-29T13:31:38,SENSOR-036,3.0,3.171,OK,b
17/01/2026 18:31,SENSOR-033,33.57,2.908,NORMAL,línea B
31/12/2025 06:22,SENSOR-027,46.07,3.466,OK,línea B
2026-01-23 18:13:12,SENSOR-021,47.9,1.275,0,Linea C
2026-01-14T16:32:51,SENSOR-045,30.66,4.886,WARN,a
2026-01-10T07:10:22,SENSOR-020,25.11,0.713,NORMAL,línea A
26/01/2026 03:43,SENSOR-020,35.35,28.215,NORMAL,línea B
08/01/2026 17:37,SENSOR-048,64.44,0.0,NORMAL,C
2026-01-18 23:19:16,SENSOR-016,56.97,0.186,NORMAL,Linea A
24/01/2026 22:41,SENSOR-026,"65,03",3.794,OK,Linea B
2026-01-15T07:33:40,SENSOR-013,54.22,2.422,1,Linea B
2026-01-04 06:57:57,SENSOR-006,79.32,25.87,warning,C
16/01/2026 03:45,SENSOR-017,35.28,15.763,ok,C
2026-01-17 06:59:44,SENSOR-039,60.2,0.165,NORMAL,a
2026-01-01 11:43:44,SENSOR-018,55.37,0.0,ok,Linea B
2026-01-03T19:31:41,SENSOR-009,2.74,35.14,OK,a
2026-01-10 05:12:31,SENSOR-010,"63,05",8.222,0,Linea A
2026-01-24 11:43:57,SENSOR-050,45.59,2.885,OK,Linea A
15/01/2026 08:17,SENSOR-036,76.72,2.477,WARN,Linea A
2026-01-23T16:46:31,SENSOR-017,53.58,1.972,0,B
27/01/2026 04:10,SENSOR-030,57.62,16.327,ERROR,Linea B
2025-12-29 16:29:35,SENSOR-004,39.71,2.916,0,b
2026-01-05T02:25:41,SENSOR-031,,0.589,NORMAL,línea C
2026-01-24 23:28:45,SENSOR-003,,0.415,0,línea A
2026-01-21T01:44:44,SENSOR-048,129.12,4.589,0,línea B
03/01/2026 03:31,SENSOR-043,49.44,0.146,ok,línea A
2026-01-03 22:24:26,SENSOR-050,29.79,1.439,0,C
2026-01-25T17:40:25,SENSOR-005,64.32,1.331,ok,línea A
17/01/2026 09:01,SENSOR-003,76.77,3.341,1,línea C
2025-12-30 22:20:28,SENSOR-035,70.04,0.214,NORMAL,b
2026-01-24T07:10:43,SENSOR-004,65.42,0.761,OK,b
2026-01-06 17:52:16,SENSOR-025,47.21,2.231,ok,c
2025-12-31 20:11:50,SENSOR-040,43.28,3.237,warning,B
19/01/2026 14:53,SENSOR-022,45.15,1.077,warning,línea A
2026-01-25T23:49:32,SENSOR-036,"31,25",0.733,0,B
2026-01-05T20:54:10,SENSOR-043,59.18,0.234,NORMAL,línea B
2025-12-30 05:11:30,SENSOR-049,62.0,1.518,OK,c
18/01/2026 04:45,SENSOR-017,71.14,2.475,NORMAL,a
2026-01-22 06:12:00,SENSOR-017,41.01,4.918,OK,línea B
2026-01-15 03:10:40,SENSOR-013,73.16,4.198,Alerta,línea B
2026-01-22T07:37:09,SENSOR-042,45.39,4.955,NORMAL,A
21/01/2026 23:16,SENSOR-008,,1.623,2,b
2026-01-02 00:28:33,SENSOR-004,33.38,0.677,2,a
08/01/2026 17:31,SENSOR-020,,34.743,NORMAL,b
15/01/2026 03:39,SENSOR-041,41.86,2.869,NORMAL,línea A
2026-01-14T03:32:27,SENSOR-044,70.3,4.266,0,línea B
2025-12-30 07:02:40,SENSOR-026,41.25,17.361,0,Linea C
21/01/2026 04:10,SENSOR-006,,4.072,ok,b
2026-01-21 03:06:38,SENSOR-014,,49.35,Alerta,Linea B
2026-01-20 11:12:34,SENSOR-027,63.49,2.076,WARN,línea B
2026-01-19 15:43:51,SENSOR-024,34.29,37.302,OK,Linea C
15/01/2026 10:45,SENSOR-025,"43,65",4.517,warning,A
16/01/2026 10:43,SENSOR-014,38.32,1.211,0,Linea C
05/01/2026 23:54,SENSOR-044,41.72,0.191,0,Linea C
2026-01-14T07:26:49,SENSOR-039,68.37,2.293,ok,b
25/01/2026 13:02,SENSOR-005,33.96,3.504,OK,a
2026-01-04 19:03:45,SENSOR-012,51.2,0.667,Alerta,Linea C
2026-01-02T12:48:18,SENSOR-029,55.99,0.942,NORMAL,c
2026-01-09 00:51:23,SENSOR-043,7.14,3.73,ok,línea C
2026-01-05T22:16:36,SENSOR-034,35.78,0.752,ok,A
2026-01-19 12:02:33,SENSOR-045,51.58,0.51,ok,línea B
2026-01-26T16:18:27,SENSOR-050,"115,14",0.197,NORMAL,línea C
2026-01-15 16:37:55,SENSOR-015,27.51,45.306,OK,Linea A
02/01/2026 15:31,SENSOR-045,,2.765,OK,Linea C
2026-01-17T12:30:47,SENSOR-022,76.29,0.181,0,B
2026-01-13 23:00:25,SENSOR-034,64.32,4.916,ok,línea B
09/01/2026 01:48,SENSOR-042,72.14,0.0,warning,línea B
2026-01-19T20:51:48,SENSOR-038,71.6,4.709,OK,Linea A
05/01/2026 17:30,SENSOR-020,40.73,4.347,ok,B
2026-01-17 19:30:41,SENSOR-041,55.66,13.874,ok,c
2026-01-09 18:07:41,SENSOR-025,33.75,4.267,ok,b
2026-01-06T06:43:08,SENSOR-041,43.4,2.31,ok,A
2026-01-01 22:52:18,SENSOR-035,45.79,10.486,NORMAL,Linea B
2026-01-13T14:16:10,SENSOR-007,31.16,1.68,0,Linea B
2026-01-19T09:07:10,SENSOR-033,"76,11",1.11,OK,c
2026-01-22T11:37:16,SENSOR-037,32.74,1.234,OK,línea C
2026-01-24 03:35:40,SENSOR-018,58.01,4.458,ok,línea B
2026-01-23T16:40:48,SENSOR-041,62.62,0.639,ok,línea C
2026-01-18 23:08:34,SENSOR-003,23.91,0.296,2,b
2026-01-26 02:48:55,SENSOR-050,"72,65",2.688,NORMAL,B
13/01/2026 14:42,SENSOR-003,39.43,4.393,ok,Linea B
13/01/2026 22:35,SENSOR-015,60.06,3.105,OK,línea C
2026-01-15 11:49:42,SENSOR-022,63.98,2.947,1,línea A
26/01/2026 06:19,SENSOR-002,47.32,2.102,OK,c
12/01/2026 22:34,SENSOR-016,43.16,1.649,2,C
2026-01-17 10:01:48,SENSOR-016,"33,36",1.48,FAIL,b
16/01/2026 00:17,SENSOR-046,75.69,0.938,ok,b
2026-01-03 09:41:32,SENSOR-006,57.71,4.237,OK,a
2026-01-12T03:13:32,SENSOR-028,"19,4",0.737,ok,línea C
2026-01-07 12:15:58,SENSOR-004,,3.046,OK,A
2025-12-29T12:42:43,SENSOR-006,51.85,2.812,OK,línea B
2026-01-12 16:11:28,SENSOR-008,54.19,1.322,1,línea A
2026-01-22 10:04:35,SENSOR-027,173.17,0.36,OK,Linea A
2026-01-09T08:46:00,SENSOR-033,50.97,3.768,fail,B
2026-01-17 19:57:52,SENSOR-017,31.3,0.436,0,línea B
2026-01-16T07:42:22,SENSOR-014,42.2,1.347,0,Linea C
27/01/2026 15:41,SENSOR-014,29.17,4.857,2,Linea B
25/01/2026 08:15,SENSOR-005,44.49,1.162,WARN,a
26/01/2026 00:46,SENSOR-023,56.14,4.363,OK,línea B
2026-01-13 15:13:02,SENSOR-013,"49,85",4.662,OK,C
2026-01-02T16:21:26,SENSOR-004,26.72,3.636,NORMAL,Linea B
2026-01-25 11:39:42,SENSOR-037,78.71,0.0,OK,Linea C
2025-12-29 16:39:10,SENSOR-033,70.24,1.582,OK,línea C
01/01/2026 21:14,SENSOR-031,61.17,4.539,OK,B
15/01/2026 08:10,SENSOR-031,,2.198,fail,línea A
2026-01-16 10:01:40,SENSOR-011,27.53,0.846,WARN,Linea C
2026-01-19 06:15:06,SENSOR-044,32.6,3.22,ok,b
02/01/2026 12:53,SENSOR-019,43.69,0.59,0,c
06/01/2026 23:52,SENSOR-032,41.23,36.698,0,b
2026-01-23T07:37:13,SENSOR-039,47.88,2.993,1,B
26/01/2026 16:24,SENSOR-043,41.49,1.166,OK,b
2026-01-23 10:38:42,SENSOR-021,57.98,3.821,ok,A
2026-01-09T15:19:15,SENSOR-030,40.64,2.159,WARN,C
03/01/2026 01:26,SENSOR-041,-6.91,0.242,WARN,a
2026-01-19T02:07:29,SENSOR-027,36.45,4.073,OK,b
2026-01-21 13:51:53,SENSOR-026,,39.46,OK,Linea A
2026-01-20T17:39:04,SENSOR-027,122.76,0.379,NORMAL,B
06/01/2026 03:08,SENSOR-025,164.96,0.573,NORMAL,línea C
28/01/2026 04:04,SENSOR-030,68.92,4.183,NORMAL,a
26/01/2026 07:31,SENSOR-029,36.32,2.022,1,B
2026-01-03T09:28:27,SENSOR-005,53.43,0.118,0,línea C
09/01/2026 15:11,SENSOR-002,"39,35",4.144,ok,línea B
03/01/2026 22:05,SENSOR-028,31.6,2.086,1,línea B
27/01/2026 07:13,SENSOR-039,31.34,3.046,Alerta,línea A
2026-01-09T04:34:08,SENSOR-004,42.56,3.712,1,Linea A
2026-01-15T07:43:05,SENSOR-029,40.43,2.374,ok,Linea C
2026-01-24T04:24:25,SENSOR-013,31.8,2.13,OK,c
2026-01-20 04:01:33,SENSOR-035,"33,64",4.297,ok,b
23/01/2026 21:58,SENSOR-037,60.63,1.241,warning,Linea C
2026-01-24 01:57:37,SENSOR-012,63.65,2.16,NORMAL,línea C
13/01/2026 08:51,SENSOR-049,54.06,0.939,ok,Linea C
2026-01-01 01:26:18,SENSOR-013,53.2,2.015,Alerta,A
2026-01-06T06:56:16,SENSOR-019,"64,19",1.435,0,línea B
26/01/2026 20:31,SENSOR-017,45.51,0.25,NORMAL,c
2026-01-08T18:55:05,SENSOR-028,30.06,0.682,OK,línea A
20/01/2026 03:31,SENSOR-032,190.14,9.123,0,a
01/01/2026 05:57,SENSOR-011,60.6,2.401,NORMAL,c
2025-12-30 04:00:52,SENSOR-012,43.21,2.357,1,Linea A
01/01/2026 09:13,SENSOR-019,59.71,1.512,0,Linea B
2026-01-19 08:49:04,SENSOR-020,30.4,2.397,OK,B
2025-12-29T12:09:46,SENSOR-046,33.91,0.0,ok,línea A
2026-01-09T06:20:48,SENSOR-039,37.14,1.611,1,B
2026-01-21T23:58:02,SENSOR-003,66.39,0.971,NORMAL,c
2026-01-22 06:18:18,SENSOR-015,185.96,3.743,NORMAL,A
14/01/2026 17:50,SENSOR-015,41.54,2.683,OK,a
20/01/2026 15:29,SENSOR-032,58.71,4.162,ok,c
2026-01-21 06:01:50,SENSOR-039,63.09,4.99,OK,línea C
2026-01-06T00:46:03,SENSOR-046,"45,7",3.923,NORMAL,línea B
2026-01-24T22:45:01,SENSOR-013,29.14,2.576,warning,A
2026-01-15 07:41:04,SENSOR-008,37.11,0.347,NORMAL,Linea B
2026-01-03T17:16:51,SENSOR-049,,1.774,Alerta,a
19/01/2026 18:42,SENSOR-025,73.37,3.687,ok,b
2026-01-17T09:02:01,SENSOR-036,60.26,0.765,1,línea A
2026-01-04T13:56:42,SENSOR-034,35.76,1.971,OK,línea A
2026-01-05T13:16:46,SENSOR-019,76.38,2.123,ok,línea A
2026-01-01 16:37:57,SENSOR-021,25.66,3.552,fail,línea C
13/01/2026 20:23,SENSOR-014,66.01,1.266,0,A
2026-01-24T03:43:34,SENSOR-004,"120,53",4.015,NORMAL,B
2026-01-27T02:21:52,SENSOR-040,48.22,1.949,NORMAL,Linea A
2026-01-01T07:34:18,SENSOR-049,41.22,4.357,0,Linea C
2026-01-26T04:05:48,SENSOR-042,72.03,2.241,0,línea B
2025-12-31 15:54:22,SENSOR-025,37.95,2.272,ok,B
22/01/2026 21:00,SENSOR-043,73.0,4.733,ok,A
31/12/2025 21:28,SENSOR-033,49.31,27.278,ok,a
2026-01-10T21:47:31,SENSOR-020,39.47,1.46,ok,b
2026-01-13T02:42:32,SENSOR-008,128.69,4.189,WARN,B
2026-01-06T01:18:47,SENSOR-006,74.28,0.959,NORMAL,Linea B
29/12/2025 12:31,SENSOR-010,73.39,0.527,NORMAL,C
2026-01-22T21:43:15,SENSOR-017,63.3,1.0,ok,c
2026-01-25 18:47:06,SENSOR-038,56.22,2.502,ok,Linea C
2026-01-23T08:09:27,SENSOR-030,,2.667,NORMAL,línea B
2026-01-24T05:29:27,SENSOR-027,67.91,0.429,OK,línea C
20/01/2026 16:36,SENSOR-002,26.05,41.916,ok,C
09/01/2026 05:12,SENSOR-008,28.78,4.357,OK,a
2026-01-19 12:24:57,SENSOR-013,30.35,9.183,ok,Linea A
2026-01-03 13:27:28,SENSOR-037,47.26,0.0,NORMAL,B
2026-01-06T07:54:44,SENSOR-047,64.71,0.0,0,a
2026-01-12 14:46:37,SENSOR-050,56.17,0.0,OK,línea C
30/12/2025 05:11,SENSOR-032,34.07,23.724,ok,línea C
2026-01-18T14:21:16,SENSOR-017,"65,06",4.851,ERROR,Linea C
2026-01-01T09:58:07,SENSOR-017,68.83,3.412,ok,línea C
2025-12-31T03:03:59,SENSOR-049,45.8,2.5,NORMAL,línea B
2026-01-14 00:33:02,SENSOR-049,53.41,1.116,Alerta,línea C
2026-01-21T02:42:44,SENSOR-018,"37,8",2.171,NORMAL,Linea A
2025-12-31 20:06:09,SENSOR-011,63.88,2.678,0,Linea B
2026-01-26T04:52:05,SENSOR-003,32.47,2.655,NORMAL,Linea A
27/01/2026 12:18,SENSOR-024,,2.6,OK,B
18/01/2026 14:49,SENSOR-039,"56,94",3.019,OK,Linea A
2026-01-17 04:12:34,SENSOR-025,41.05,3.48,0,A
29/12/2025 20:21,SENSOR-009,32.74,1.765,ok,C
30/12/2025 02:37,SENSOR-014,57.42,2.422,0,b
23/01/2026 12:36,SENSOR-018,31.19,0.337,0,Linea B
2026-01-25T13:48:38,SENSOR-037,72.75,3.961,NORMAL,línea A
2026-01-12 20:32:57,SENSOR-028,40.22,3.958,NORMAL,Linea C
2026-01-04T19:21:43,SENSOR-032,49.34,2.738,0,a
2026-01-22 15:43:05,SENSOR-001,60.67,4.251,Alerta,B
24/01/2026 14:05,SENSOR-040,56.48,1.401,ok,línea B
2026-01-06T05:47:58,SENSOR-037,43.75,1.366,WARN,línea C
2026-01-23T04:41:26,SENSOR-048,60.28,3.395,OK,b
2026-01-06T13:09:08,SENSOR-011,"126,32",2.813,NORMAL,línea C
11/01/2026 04:09,SENSOR-018,27.01,0.487,NORMAL,Linea B
23/01/2026 09:23,SENSOR-003,73.34,4.168,warning,Linea A
2026-01-01 11:49:12,SENSOR-031,,2.194,2,c
2025-12-31T12:13:06,SENSOR-013,"174,4",4.62,OK,c
09/01/2026 19:23,SENSOR-003,26.2,2.655,WARN,Linea C
2026-01-03 05:29:20,SENSOR-017,58.27,1.194,ok,línea B
2026-01-27 19:34:15,SENSOR-019,71.92,0.0,OK,Linea C
25/01/2026 23:50,SENSOR-002,28.62,2.679,0,b
2026-01-15 07:20:50,SENSOR-021,51.59,2.634,NORMAL,a
2026-01-04 10:47:10,SENSOR-038,30.6,4.71,0,Linea B
13/01/2026 16:45,SENSOR-012,55.28,1.859,OK,línea B
2026-01-28 06:06:39,SENSOR-028,76.69,2.644,ok,Linea A
25/01/2026 22:42,SENSOR-025,71.12,2.793,ok,b
2026-01-01T16:26:15,SENSOR-002,69.77,1.6,ok,b
2026-01-03 23:24:43,SENSOR-033,35.5,2.245,Alerta,línea C
24/01/2026 21:17,SENSOR-040,,2.776,ok,b
2026-01-03 18:47:49,SENSOR-037,58.8,1.74,NORMAL,a
11/01/2026 08:29,SENSOR-043,"27,43",2.03,OK,línea A
16/01/2026 16:45,SENSOR-018,46.92,0.802,fail,línea C
14/01/2026 03:10,SENSOR-009,46.62,4.198,OK,Linea B
2026-01-16T06:11:34,SENSOR-027,59.16,3.831,fail,a
2026-01-13 14:03:36,SENSOR-014,32.7,5.785,OK,B
16/01/2026 14:42,SENSOR-041,55.06,3.25,OK,B
09/01/2026 04:45,SENSOR-015,68.77,4.163,0,b
2025-12-31T01:28:49,SENSOR-042,63.48,1.611,0,línea A
2026-01-16 00:44:36,SENSOR-010,31.45,0.0,1,Linea B
05/01/2026 01:08,SENSOR-020,75.43,0.0,NORMAL,Linea A
2026-01-15T21:34:37,SENSOR-014,,4.418,NORMAL,línea C
2026-01-12 16:08:46,SENSOR-034,49.8,0.803,OK,Linea B
30/12/2025 01:52,SENSOR-039,50.54,4.119,Alerta,b
2026-01-11 03:24:53,SENSOR-042,12.34,0.289,NORMAL,b
2026-01-21T20:11:49,SENSOR-048,46.94,12.599,0,B
2026-01-10 03:26:01,SENSOR-041,,0.718,ok,A
2026-01-26T17:04:20,SENSOR-007,45.53,3.658,NORMAL,A
09/01/2026 09:42,SENSOR-033,"57,27",0.584,OK,Linea A
2026-01-06 02:36:29,SENSOR-031,50.68,0.0,0,a
09/01/2026 19:03,SENSOR-012,67.1,3.994,0,C
2026-01-25T17:21:46,SENSOR-021,41.52,2.549,0,A
17/01/2026 03:56,SENSOR-041,"26,65",2.761,0,Linea A
2026-01-23 18:58:03,SENSOR-006,,3.958,warning,c
19/01/2026 11:33,SENSOR-045,75.19,1.898,WARN,Linea C
08/01/2026 03:15,SENSOR-035,69.13,0.0,Alerta,A
2026-01-02 07:55:05,SENSOR-026,53.41,3.3,OK,b
2026-01-19T18:26:45,SENSOR-032,53.47,8.563,Alerta,Linea B
2026-01-20 22:55:36,SENSOR-038,64.26,2.8,OK,a
05/01/2026 12:00,SENSOR-039,60.24,0.293,0,c
2026-01-28T04:01:59,SENSOR-039,73.34,1.063,OK,línea C
2026-01-03T23:52:18,SENSOR-018,36.89,2.957,NORMAL,Linea B
2025-12-30T05:25:47,SENSOR-009,76.39,2.293,NORMAL,B
2026-01-05T16:42:54,SENSOR-001,39.33,4.424,ok,A
