fecha,hora,tipo_vehiculo,placa,barra_acceso,engomado,bitacora,foto,capacidad_sobrepasada,descanso_oficial,vacacional,año
2024-09-24,06:34:46,sedan,FAA-114-A,1,sí,no,FAA114A_063446.png,no,no,no,2024
2024-09-24,06:34:59,sedan,AAH-317-F,1,sí,no,AAH317F_063459.png,no,no,no,2024
2024-09-24,06:46:35,sedan,HZF-733-L,2,sí,no,HZF733L_064635.png,no,no,no,2024
2024-09-24,07:01:02,moto,LSS-789,1,sí,no,LSS789_070102.png,no,no,no,2024
2024-09-24,07:10:40,sedan,SLF-809-S,2,sí,no,SLF809S_071040.png,no,no,no,2024
2024-09-24,07:11:51,moto,LLL-105,1,sí,no,LLL105_071151.png,no,no,no,2024
2024-09-24,07:20:11,sedan,AFL-716-H,1,sí,no,AFL716H_072011.png,no,no,no,2024
2024-09-24,07:23:48,sedan,FZF-211-Z,2,sí,no,FZF211Z_072348.png,no,no,no,2024
2024-09-24,07:30:27,sedan,HSZ-160-A,1,sí,no,HSZ160A_073027.png,no,no,no,2024
2024-09-24,07:34:03,camioneta,ZFF-988-S,1,sí,sí,ZFF988S_073403.png,no,no,no,2024
2024-09-24,07:38:07,sedan,LLH-679-H,2,no,sí,LLH679H_073807.png,no,no,no,2024
2024-09-24,07:54:11,moto,ASF-505,2,sí,no,ASF505_075411.png,no,no,no,2024
2024-09-24,08:14:47,carga,AS-8268-F,1,sí,no,AS8268F_081447.png,no,no,no,2024
2024-09-24,08:36:37,sedan,SSS-706-Z,1,sí,no,SSS706Z_083637.png,no,no,no,2024
2024-09-24,08:50:53,sedan,ZHA-822-Z,2,sí,no,ZHA822Z_085053.png,no,no,no,2024
2024-09-24,09:01:20,sedan,LSH-298-S,2,no,sí,LSH298S_090120.png,no,no,no,2024
2024-09-24,09:57:12,sedan,ASZ-724-Z,2,sí,no,ASZ724Z_095712.png,no,no,no,2024
2024-09-24,10:11:06,sedan,SLL-538-L,1,sí,no,SLL538L_101106.png,no,no,no,2024
2024-09-24,10:47:05,moto,LSH-616,2,sí,no,LSH616_104705.png,no,no,no,2024
2024-09-24,12:10:39,moto,SLZ-566,2,sí,no,SLZ566_121039.png,no,no,no,2024
2024-09-24,12:10:59,sedan,ZAZ-575-A,1,sí,no,ZAZ575A_121059.png,no,no,no,2024
2024-09-24,12:17:14,camioneta,LHL-192-F,2,sí,no,LHL192F_121714.png,no,no,no,2024
2024-09-24,12:30:51,moto,HSF-908,1,sí,sí,HSF908_123051.png,no,no,no,2024
2024-09-24,12:40:11,moto,FHA-211,2,sí,no,FHA211_124011.png,no,no,no,2024
2024-09-24,12:43:33,camioneta,ZHF-073-A,2,sí,no,ZHF073A_124333.png,no,no,no,2024
2024-09-24,12:44:57,sedan,FHH-349-A,1,sí,no,FHH349A_124457.png,no,no,no,2024
2024-09-24,13:05:22,sedan,ZLL-530-Z,1,no,sí,ZLL530Z_130522.png,no,no,no,2024
2024-09-24,13:08:39,sedan,FFF-834-L,2,sí,no,FFF834L_130839.png,no,no,no,2024
2024-09-24,13:12:07,sedan,SLF-809-S,1,no,sí,SLF809S_131207.png,no,no,no,2024
2024-09-24,13:17:47,sedan,SLL-526-L,1,sí,sí,SLL526L_131747.png,no,no,no,2024
2024-09-24,13:23:06,camioneta,HHH-876-H,1,sí,no,HHH876H_132306.png,no,no,no,2024
2024-09-24,13:27:47,moto,FFS-059,2,no,sí,FFS059_132747.png,no,no,no,2024
2024-09-24,13:29:22,moto,HAL-042,1,sí,sí,HAL042_132922.png,no,no,no,2024
2024-09-24,13:31:25,sedan,HHA-184-H,1,sí,no,HHA184H_133125.png,no,no,no,2024
2024-09-24,13:50:53,moto,ZFZ-887,1,sí,no,ZFZ887_135053.png,no,no,no,2024
2024-09-24,13:52:55,sedan,HZS-422-A,2,sí,no,HZS422A_135255.png,no,no,no,2024
2024-09-24,13:59:22,moto,ZFZ-023,2,sí,no,ZFZ023_135922.png,no,no,no,2024
2024-09-24,14:54:17,sedan,FAH-202-Z,1,no,sí,FAH202Z_145417.png,no,no,no,2024
2024-09-24,15:20:14,sedan,AHZ-157-F,2,sí,no,AHZ157F_152014.png,no,no,no,2024
2024-09-24,15:30:29,sedan,SZS-169-L,1,sí,no,SZS169L_153029.png,no,no,no,2024
2024-09-24,15:54:45,sedan,SLL-538-L,2,sí,no,SLL538L_155445.png,no,no,no,2024
2024-09-24,16:34:33,camioneta,ALS-114-L,1,sí,sí,ALS114L_163433.png,no,no,no,2024
2024-09-24,16:38:14,camioneta,HAF-137-L,1,sí,sí,HAF137L_163814.png,no,no,no,2024
2024-09-24,17:44:18,sedan,HHF-981-S,2,sí,no,HHF981S_174418.png,no,no,no,2024
2024-09-24,18:24:11,moto,LZH-889,2,sí,no,LZH889_182411.png,no,no,no,2024
2024-09-24,19:18:10,camioneta,HHH-876-H,1,sí,no,HHH876H_191810.png,no,no,no,2024
2024-09-24,19:39:32,camioneta,AAF-040-A,1,sí,no,AAF040A_193932.png,no,no,no,2024
2024-09-24,19:54:56,sedan,AHS-876-H,2,sí,no,AHS876H_195456.png,no,no,no,2024
2024-09-24,20:32:59,moto,FHL-149,2,sí,no,FHL149_203259.png,no,no,no,2024
2024-09-24,21:05:36,moto,LHZ-959,1,sí,no,LHZ959_210536.png,no,no,no,2024
2024-09-24,21:19:48,camioneta,SHS-993-Z,2,sí,no,SHS993Z_211948.png,no,no,no,2024
2024-09-24,21:20:52,camioneta,SSA-332-A,1,sí,no,SSA332A_212052.png,no,no,no,2024
2024-09-24,21:34:37,sedan,FLL-449-Z,1,sí,no,FLL449Z_213437.png,no,no,no,2024
2024-09-24,21:37:57,moto,HZH-104,2,sí,no,HZH104_213757.png,no,no,no,2024
2024-09-24,21:38:19,sedan,HFS-190-L,2,sí,no,HFS190L_213819.png,no,no,no,2024
2024-09-24,21:45:15,camioneta,FAS-667-S,2,sí,no,FAS667S_214515.png,no,no,no,2024
2024-09-24,21:49:36,moto,LAZ-639,2,sí,no,LAZ639_214936.png,no,no,no,2024
2024-09-24,22:05:30,sedan,SAS-447-A,2,sí,no,SAS447A_220530.png,no,no,no,2024
2024-09-24,22:06:26,sedan,LZH-060-Z,2,sí,no,LZH060Z_220626.png,no,no,no,2024
2024-09-24,22:14:12,camioneta,SZZ-039-H,2,sí,no,SZZ039H_221412.png,no,no,no,2024
2024-09-25,06:00:42,sedan,ASL-549-F,2,sí,sí,ASL549F_060042.png,no,no,no,2024
2024-09-25,06:03:39,sedan,AZA-686-F,1,sí,sí,AZA686F_060339.png,no,no,no,2024
2024-09-25,06:16:51,moto,HFA-019,2,sí,no,HFA019_061651.png,no,no,no,2024
2024-09-25,06:17:24,sedan,LHF-871-H,1,sí,no,LHF871H_061724.png,no,no,no,2024
2024-09-25,06:35:11,moto,HSF-109,2,sí,no,HSF109_063511.png,no,no,no,2024
2024-09-25,06:40:45,sedan,HFZ-255-A,2,sí,no,HFZ255A_064045.png,no,no,no,2024
2024-09-25,06:48:05,sedan,HLL-487-A,1,sí,no,HLL487A_064805.png,no,no,no,2024
2024-09-25,06:56:53,sedan,SAS-515-L,1,sí,no,SAS515L_065653.png,no,no,no,2024
2024-09-25,06:57:04,sedan,LZZ-476-L,1,sí,no,LZZ476L_065704.png,no,no,no,2024
2024-09-25,07:04:38,moto,SLL-551,2,sí,no,SLL551_070438.png,no,no,no,2024
2024-09-25,07:07:03,moto,HAF-807,2,sí,no,HAF807_070703.png,no,no,no,2024
2024-09-25,07:16:53,sedan,FHF-287-Z,1,sí,no,FHF287Z_071653.png,no,no,no,2024
2024-09-25,07:18:14,sedan,SLF-809-S,1,sí,no,SLF809S_071814.png,no,no,no,2024
2024-09-25,07:26:18,sedan,SFF-527-H,1,sí,no,SFF527H_072618.png,no,no,no,2024
2024-09-25,07:27:39,moto,LHA-595,2,sí,no,LHA595_072739.png,no,no,no,2024
2024-09-25,07:30:47,sedan,HZS-688-H,2,sí,no,HZS688H_073047.png,no,no,no,2024
2024-09-25,07:36:44,moto,HSS-565,2,sí,no,HSS565_073644.png,no,no,no,2024
2024-09-25,07:40:37,sedan,HHS-863-A,1,sí,no,HHS863A_074037.png,no,no,no,2024
2024-09-25,07:49:44,moto,AAZ-993,2,no,sí,AAZ993_074944.png,no,no,no,2024
2024-09-25,07:58:06,moto,ZAH-201,2,sí,no,ZAH201_075806.png,no,no,no,2024
2024-09-25,07:58:12,sedan,LZL-996-Z,2,sí,no,LZL996Z_075812.png,no,no,no,2024
2024-09-25,08:45:45,sedan,AAF-436-L,1,sí,no,AAF436L_084545.png,no,no,no,2024
2024-09-25,08:51:27,moto,HZF-108,1,sí,no,HZF108_085127.png,no,no,no,2024
2024-09-25,09:24:47,sedan,HZH-913-F,2,sí,no,HZH913F_092447.png,no,no,no,2024
2024-09-25,09:27:07,moto,LAL-392,1,sí,no,LAL392_092707.png,no,no,no,2024
2024-09-25,09:51:13,sedan,AAF-629-A,1,sí,no,AAF629A_095113.png,no,no,no,2024
2024-09-25,10:00:12,moto,ALZ-528,1,sí,no,ALZ528_100012.png,no,no,no,2024
2024-09-25,10:20:46,camioneta,FSL-377-F,2,sí,no,FSL377F_102046.png,no,no,no,2024
2024-09-25,10:47:45,sedan,FFS-363-H,1,sí,no,FFS363H_104745.png,no,no,no,2024
2024-09-25,12:00:22,camioneta,SAF-501-Z,2,sí,no,SAF501Z_120022.png,no,no,no,2024
2024-09-25,12:08:05,sedan,ZAH-459-H,1,sí,no,ZAH459H_120805.png,no,no,no,2024
2024-09-25,12:11:50,carga,FZ-6883-Z,1,sí,no,FZ6883Z_121150.png,no,no,no,2024
2024-09-25,12:13:44,carga,HF-7823-H,2,sí,sí,HF7823H_121344.png,no,no,no,2024
2024-09-25,12:14:44,sedan,SSL-510-A,2,sí,no,SSL510A_121444.png,no,no,no,2024
2024-09-25,12:37:12,moto,LZA-243,2,sí,no,LZA243_123712.png,no,no,no,2024
2024-09-25,12:38:44,sedan,HZH-913-F,1,sí,no,HZH913F_123844.png,no,no,no,2024
2024-09-25,12:47:39,moto,ZSZ-969,2,sí,no,ZSZ969_124739.png,no,no,no,2024
2024-09-25,12:47:50,sedan,ZAL-560-A,1,sí,no,ZAL560A_124750.png,no,no,no,2024
2024-09-25,12:48:47,moto,LLL-105,1,sí,no,LLL105_124847.png,no,no,no,2024
2024-09-25,12:55:03,moto,LZH-889,2,sí,no,LZH889_125503.png,no,no,no,2024
2024-09-25,13:05:07,carga,HF-5328-F,1,sí,no,HF5328F_130507.png,no,no,no,2024
2024-09-25,13:13:01,moto,ASL-795,2,sí,no,ASL795_131301.png,no,no,no,2024
2024-09-25,13:26:14,sedan,FZF-356-L,2,sí,no,FZF356L_132614.png,no,no,no,2024
2024-09-25,13:26:45,sedan,ZAH-459-H,2,sí,no,ZAH459H_132645.png,no,no,no,2024
2024-09-25,13:47:29,sedan,ASS-051-Z,2,sí,no,ASS051Z_134729.png,no,no,no,2024
2024-09-25,13:53:39,carga,HH-3664-S,1,sí,no,HH3664S_135339.png,no,no,no,2024
2024-09-25,13:58:43,camioneta,FFH-758-F,1,sí,no,FFH758F_135843.png,no,no,no,2024
2024-09-25,15:24:06,moto,SLA-831,1,sí,no,SLA831_152406.png,no,no,no,2024
2024-09-25,16:01:51,moto,AFL-428,2,no,sí,AFL428_160151.png,no,no,no,2024
2024-09-25,16:23:57,moto,LZH-889,2,sí,no,LZH889_162357.png,no,no,no,2024
2024-09-25,17:01:31,sedan,AHH-058-S,1,sí,no,AHH058S_170131.png,no,no,no,2024
2024-09-25,17:33:51,sedan,FZA-483-H,1,sí,no,FZA483H_173351.png,no,no,no,2024
2024-09-25,17:43:36,sedan,FHL-954-S,2,sí,no,FHL954S_174336.png,no,no,no,2024
2024-09-25,20:00:48,moto,HSS-565,1,sí,no,HSS565_200048.png,no,no,no,2024
2024-09-25,20:02:03,sedan,FAZ-544-L,1,no,sí,FAZ544L_200203.png,no,no,no,2024
2024-09-25,21:07:33,sedan,LLF-231-H,2,sí,no,LLF231H_210733.png,no,no,no,2024
2024-09-25,21:11:37,moto,FLF-315,2,sí,sí,FLF315_211137.png,no,no,no,2024
2024-09-25,21:19:07,sedan,FZS-452-Z,1,sí,no,FZS452Z_211907.png,no,no,no,2024
2024-09-25,21:28:17,camioneta,SHS-993-Z,2,sí,no,SHS993Z_212817.png,no,no,no,2024
2024-09-25,21:30:33,camioneta,FLZ-286-A,2,sí,sí,FLZ286A_213033.png,no,no,no,2024
2024-09-25,21:36:34,moto,LHZ-626,2,sí,no,LHZ626_213634.png,no,no,no,2024
2024-09-25,21:40:39,sedan,LZA-020-S,2,sí,no,LZA020S_214039.png,no,no,no,2024
2024-09-25,21:50:00,camioneta,ALA-332-F,2,sí,no,ALA332F_215000.png,no,no,no,2024
2024-09-25,22:26:01,camioneta,HAF-656-F,1,sí,no,HAF656F_222601.png,no,no,no,2024
2024-09-26,06:17:18,moto,SHS-938,2,sí,no,SHS938_061718.png,no,no,no,2024
2024-09-26,06:22:35,moto,ASF-505,2,sí,no,ASF505_062235.png,no,no,no,2024
2024-09-26,06:34:39,sedan,SLL-538-L,2,sí,no,SLL538L_063439.png,no,no,no,2024
2024-09-26,06:38:09,sedan,ASF-389-H,2,sí,no,ASF389H_063809.png,no,no,no,2024
2024-09-26,06:42:08,moto,SSL-616,2,sí,no,SSL616_064208.png,no,no,no,2024
2024-09-26,06:49:10,moto,SFS-917,2,sí,no,SFS917_064910.png,no,no,no,2024
2024-09-26,06:55:49,moto,ZHF-708,2,sí,no,ZHF708_065549.png,no,no,no,2024
2024-09-26,07:03:25,moto,LZZ-375,1,sí,sí,LZZ375_070325.png,no,no,no,2024
2024-09-26,07:10:37,moto,FZA-841,2,sí,no,FZA841_071037.png,no,no,no,2024
2024-09-26,07:12:47,camioneta,SSH-397-Z,1,sí,sí,SSH397Z_071247.png,no,no,no,2024
2024-09-26,07:17:58,carga,AS-1960-S,2,no,sí,AS1960S_071758.png,no,no,no,2024
2024-09-26,07:21:00,moto,HSS-731,2,sí,no,HSS731_072100.png,no,no,no,2024
2024-09-26,07:23:31,sedan,AZA-092-L,1,sí,no,AZA092L_072331.png,no,no,no,2024
2024-09-26,07:24:26,sedan,ALZ-428-H,1,sí,sí,ALZ428H_072426.png,no,no,no,2024
2024-09-26,07:29:03,sedan,ZHZ-802-H,1,sí,no,ZHZ802H_072903.png,no,no,no,2024
2024-09-26,07:30:42,moto,SSL-505,1,sí,no,SSL505_073042.png,no,no,no,2024
2024-09-26,07:34:46,sedan,SLF-809-S,2,sí,no,SLF809S_073446.png,no,no,no,2024
2024-09-26,07:34:51,sedan,HSA-418-H,2,sí,no,HSA418H_073451.png,no,no,no,2024
2024-09-26,07:49:43,moto,HSF-389,2,sí,no,HSF389_074943.png,no,no,no,2024
2024-09-26,07:55:17,sedan,ZAH-573-F,2,sí,no,ZAH573F_075517.png,no,no,no,2024
2024-09-26,07:57:52,sedan,FAF-641-S,1,sí,no,FAF641S_075752.png,no,no,no,2024
2024-09-26,08:40:33,moto,HHS-545,1,sí,no,HHS545_084033.png,no,no,no,2024
2024-09-26,08:43:46,sedan,ZFZ-722-F,2,sí,no,ZFZ722F_084346.png,no,no,no,2024
2024-09-26,10:49:48,sedan,LZF-635-F,1,sí,no,LZF635F_104948.png,no,no,no,2024
2024-09-26,11:46:12,sedan,SLS-323-H,1,sí,no,SLS323H_114612.png,no,no,no,2024
2024-09-26,12:06:03,moto,ASA-140,1,sí,no,ASA140_120603.png,no,no,no,2024
2024-09-26,12:10:48,moto,LFH-952,2,sí,no,LFH952_121048.png,no,no,no,2024
2024-09-26,12:15:46,carga,FZ-6883-Z,1,sí,no,FZ6883Z_121546.png,no,no,no,2024
2024-09-26,12:51:31,sedan,ZFH-454-F,2,sí,no,ZFH454F_125131.png,no,no,no,2024
2024-09-26,12:55:10,sedan,FFA-237-L,2,sí,no,FFA237L_125510.png,no,no,no,2024
2024-09-26,12:59:22,sedan,LZF-635-F,2,sí,no,LZF635F_125922.png,no,no,no,2024
2024-09-26,13:05:46,sedan,LSH-298-S,2,sí,no,LSH298S_130546.png,no,no,no,2024
2024-09-26,13:09:59,sedan,AZL-739-S,2,sí,no,AZL739S_130959.png,no,no,no,2024
2024-09-26,13:26:39,moto,HHZ-186,1,sí,no,HHZ186_132639.png,no,no,no,2024
2024-09-26,13:36:13,sedan,LZF-406-F,1,sí,no,LZF406F_133613.png,no,no,no,2024
2024-09-26,13:43:48,moto,FHS-032,2,sí,no,FHS032_134348.png,no,no,no,2024
2024-09-26,13:50:03,camioneta,HFS-854-L,1,sí,no,HFS854L_135003.png,no,no,no,2024
2024-09-26,14:39:18,sedan,AAF-391-Z,1,sí,no,AAF391Z_143918.png,no,no,no,2024
2024-09-26,14:45:57,sedan,LFF-812-Z,1,sí,no,LFF812Z_144557.png,no,no,no,2024
2024-09-26,15:11:53,carga,AS-1960-S,2,no,sí,AS1960S_151153.png,no,no,no,2024
2024-09-26,15:53:19,sedan,AHZ-513-Z,1,sí,no,AHZ513Z_155319.png,no,no,no,2024
2024-09-26,15:58:40,moto,HLH-105,2,sí,no,HLH105_155840.png,no,no,no,2024
2024-09-26,16:30:53,moto,HZZ-400,1,sí,no,HZZ400_163053.png,no,no,no,2024
2024-09-26,17:48:34,carga,HS-7619-Z,2,sí,no,HS7619Z_174834.png,no,no,no,2024
2024-09-26,18:21:13,moto,LSH-616,1,sí,no,LSH616_182113.png,no,no,no,2024
2024-09-26,18:31:56,moto,ALH-537,2,sí,no,ALH537_183156.png,no,no,no,2024
2024-09-26,19:38:34,moto,SLH-997,2,no,sí,SLH997_193834.png,no,no,no,2024
2024-09-26,19:44:21,sedan,HHF-981-S,2,sí,no,HHF981S_194421.png,no,no,no,2024
2024-09-26,19:46:42,moto,AAZ-720,1,sí,sí,AAZ720_194642.png,no,no,no,2024
2024-09-26,20:07:49,carga,FL-2744-L,2,sí,no,FL2744L_200749.png,no,no,no,2024
2024-09-26,21:04:05,camioneta,AFL-694-L,1,sí,no,AFL694L_210405.png,no,no,no,2024
2024-09-26,21:09:09,moto,ZSS-252,1,sí,no,ZSS252_210909.png,no,no,no,2024
2024-09-26,21:10:47,sedan,ZAH-573-F,1,sí,no,ZAH573F_211047.png,no,no,no,2024
2024-09-26,21:25:27,camioneta,ALS-805-H,2,sí,sí,ALS805H_212527.png,no,no,no,2024
2024-09-26,21:37:53,moto,LHA-595,2,sí,no,LHA595_213753.png,no,no,no,2024
2024-09-26,21:55:20,sedan,FHF-287-Z,2,sí,no,FHF287Z_215520.png,no,no,no,2024
2024-09-26,21:59:55,sedan,HLZ-316-H,1,sí,no,HLZ316H_215955.png,no,no,no,2024
2024-09-26,22:00:00,moto,ZZA-927,2,sí,no,ZZA927_220000.png,no,no,no,2024
2024-09-26,22:01:23,sedan,HFA-834-H,2,sí,no,HFA834H_220123.png,no,no,no,2024
2024-09-26,22:07:20,moto,FZH-814,1,sí,no,FZH814_220720.png,no,no,no,2024
2024-09-26,22:10:39,camioneta,LHL-141-S,1,sí,no,LHL141S_221039.png,no,no,no,2024
2024-09-26,22:11:51,carga,AL-2527-S,1,sí,no,AL2527S_221151.png,no,no,no,2024
2024-09-26,22:18:23,sedan,FZF-182-L,1,sí,no,FZF182L_221823.png,no,no,no,2024
2024-09-26,22:25:22,sedan,AZH-970-A,2,sí,sí,AZH970A_222522.png,no,no,no,2024
2024-09-27,06:03:14,moto,FZF-956,2,sí,no,FZF956_060314.png,no,no,no,2024
2024-09-27,06:03:43,moto,LSF-483,1,sí,no,LSF483_060343.png,no,no,no,2024
2024-09-27,06:05:55,moto,AAS-027,2,sí,sí,AAS027_060555.png,no,no,no,2024
2024-09-27,06:15:58,camioneta,HLS-582-A,1,no,sí,HLS582A_061558.png,no,no,no,2024
2024-09-27,06:16:29,sedan,FHH-259-L,2,sí,no,FHH259L_061629.png,no,no,no,2024
2024-09-27,06:16:57,moto,SSA-604,1,sí,no,SSA604_061657.png,no,no,no,2024
2024-09-27,06:18:08,moto,HLS-221,2,no,sí,HLS221_061808.png,no,no,no,2024
2024-09-27,06:21:57,sedan,FAA-004-H,2,sí,no,FAA004H_062157.png,no,no,no,2024
2024-09-27,06:29:27,moto,LZH-514,2,sí,sí,LZH514_062927.png,no,no,no,2024
2024-09-27,06:38:39,moto,SFL-350,2,sí,no,SFL350_063839.png,no,no,no,2024
2024-09-27,06:42:25,sedan,FAZ-544-L,2,sí,no,FAZ544L_064225.png,no,no,no,2024
2024-09-27,06:52:52,sedan,FZZ-465-H,1,no,sí,FZZ465H_065252.png,no,no,no,2024
2024-09-27,06:53:06,moto,HLS-221,1,sí,no,HLS221_065306.png,no,no,no,2024
2024-09-27,07:07:11,moto,HHL-336,2,sí,no,HHL336_070711.png,no,no,no,2024
2024-09-27,07:13:31,moto,SLZ-291,1,sí,no,SLZ291_071331.png,no,no,no,2024
2024-09-27,07:25:53,moto,ZHF-073,1,sí,no,ZHF073_072553.png,no,no,no,2024
2024-09-27,07:29:05,sedan,LLA-563-F,1,sí,no,LLA563F_072905.png,no,no,no,2024
2024-09-27,07:29:47,sedan,ZAZ-575-A,1,no,sí,ZAZ575A_072947.png,no,no,no,2024
2024-09-27,07:35:12,sedan,AHL-324-A,2,no,sí,AHL324A_073512.png,no,no,no,2024
2024-09-27,07:49:56,camioneta,SAF-501-Z,1,sí,no,SAF501Z_074956.png,no,no,no,2024
2024-09-27,07:53:51,sedan,SLL-204-H,1,sí,no,SLL204H_075351.png,no,no,no,2024
2024-09-27,08:12:53,sedan,HSF-424-Z,1,sí,sí,HSF424Z_081253.png,no,no,no,2024
2024-09-27,08:35:32,sedan,AHA-123-F,1,sí,no,AHA123F_083532.png,no,no,no,2024
2024-09-27,08:59:22,sedan,AHH-539-F,1,sí,no,AHH539F_085922.png,no,no,no,2024
2024-09-27,09:04:25,moto,SLF-408,2,sí,no,SLF408_090425.png,no,no,no,2024
2024-09-27,09:28:58,moto,LSL-260,1,sí,no,LSL260_092858.png,no,no,no,2024
2024-09-27,09:29:03,moto,FLZ-343,2,sí,no,FLZ343_092903.png,no,no,no,2024
2024-09-27,10:42:12,camioneta,LHL-141-S,1,no,sí,LHL141S_104212.png,no,no,no,2024
2024-09-27,11:28:56,moto,FSL-468,1,no,sí,FSL468_112856.png,no,no,no,2024
2024-09-27,11:33:33,moto,FAA-956,1,sí,no,FAA956_113333.png,no,no,no,2024
2024-09-27,11:54:14,carga,LH-3103-L,2,sí,sí,LH3103L_115414.png,no,no,no,2024
2024-09-27,12:24:01,sedan,FAA-887-A,2,sí,no,FAA887A_122401.png,no,no,no,2024
2024-09-27,12:24:10,sedan,LSL-465-A,1,sí,sí,LSL465A_122410.png,no,no,no,2024
2024-09-27,12:32:55,moto,LFH-952,1,sí,no,LFH952_123255.png,no,no,no,2024
2024-09-27,12:47:01,moto,HHS-545,1,sí,no,HHS545_124701.png,no,no,no,2024
2024-09-27,12:47:09,moto,ZAA-460,2,sí,no,ZAA460_124709.png,no,no,no,2024
2024-09-27,12:53:21,moto,SSS-507,2,sí,no,SSS507_125321.png,no,no,no,2024
2024-09-27,13:08:52,sedan,AZF-789-S,2,sí,no,AZF789S_130852.png,no,no,no,2024
2024-09-27,13:12:18,moto,HSL-997,2,sí,no,HSL997_131218.png,no,no,no,2024
2024-09-27,13:14:34,moto,FHS-032,2,sí,no,FHS032_131434.png,no,no,no,2024
2024-09-27,13:14:36,moto,FHS-876,2,sí,no,FHS876_131436.png,no,no,no,2024
2024-09-27,13:19:11,sedan,LLS-944-F,2,sí,no,LLS944F_131911.png,no,no,no,2024
2024-09-27,13:28:55,sedan,AZS-884-H,1,sí,no,AZS884H_132855.png,no,no,no,2024
2024-09-27,13:29:27,sedan,HZA-938-S,1,sí,no,HZA938S_132927.png,no,no,no,2024
2024-09-27,13:31:00,sedan,ZAA-524-H,2,sí,no,ZAA524H_133100.png,no,no,no,2024
2024-09-27,13:42:12,sedan,SLS-323-H,2,sí,no,SLS323H_134212.png,no,no,no,2024
2024-09-27,13:48:45,moto,ZLL-742,1,sí,no,ZLL742_134845.png,no,no,no,2024
2024-09-27,13:51:07,sedan,FHL-954-S,1,sí,no,FHL954S_135107.png,no,no,no,2024
2024-09-27,13:53:01,sedan,ZSS-403-L,1,sí,no,ZSS403L_135301.png,no,no,no,2024
2024-09-27,14:52:29,moto,AAA-587,2,sí,no,AAA587_145229.png,no,no,no,2024
2024-09-27,14:57:15,sedan,ZAH-479-F,1,sí,no,ZAH479F_145715.png,no,no,no,2024
2024-09-27,15:07:41,moto,AHL-847,1,sí,no,AHL847_150741.png,no,no,no,2024
2024-09-27,16:12:18,sedan,HAS-218-H,2,sí,no,HAS218H_161218.png,no,no,no,2024
2024-09-27,16:57:18,sedan,FSZ-513-Z,2,sí,no,FSZ513Z_165718.png,no,no,no,2024
2024-09-27,19:17:44,sedan,SSZ-902-L,1,sí,sí,SSZ902L_191744.png,no,no,no,2024
2024-09-27,19:27:58,sedan,FLL-736-A,2,sí,no,FLL736A_192758.png,no,no,no,2024
2024-09-27,19:57:18,sedan,LSA-729-A,1,sí,no,LSA729A_195718.png,no,no,no,2024
2024-09-27,20:56:01,sedan,FLH-862-S,2,sí,no,FLH862S_205601.png,no,no,no,2024
2024-09-27,21:01:50,sedan,LSL-294-F,1,sí,no,LSL294F_210150.png,no,no,no,2024
2024-09-27,21:14:55,moto,ALA-968,2,sí,no,ALA968_211455.png,no,no,no,2024
2024-09-27,21:16:36,moto,HAZ-247,1,sí,no,HAZ247_211636.png,no,no,no,2024
2024-09-27,21:29:31,sedan,ZAL-652-L,2,sí,no,ZAL652L_212931.png,no,no,no,2024
2024-09-27,21:31:11,sedan,SAS-447-A,1,sí,no,SAS447A_213111.png,no,no,no,2024
2024-09-27,21:35:11,moto,FFZ-157,2,sí,no,FFZ157_213511.png,no,no,no,2024
2024-09-27,21:36:47,sedan,ZZH-140-A,2,no,sí,ZZH140A_213647.png,no,no,no,2024
2024-09-27,21:38:20,sedan,HFZ-255-A,2,sí,no,HFZ255A_213820.png,no,no,no,2024
2024-09-27,21:48:37,moto,SLZ-566,1,sí,no,SLZ566_214837.png,no,no,no,2024
2024-09-27,21:56:58,moto,HZS-429,2,sí,no,HZS429_215658.png,no,no,no,2024
2024-09-27,22:09:37,moto,HFA-019,1,sí,no,HFA019_220937.png,no,no,no,2024
2024-09-27,22:14:40,camioneta,HFS-854-L,2,sí,no,HFS854L_221440.png,no,no,no,2024
2024-09-27,22:24:54,sedan,AZL-732-L,1,sí,no,AZL732L_222454.png,no,no,no,2024
2024-09-27,22:27:22,sedan,LSA-729-A,2,sí,no,LSA729A_222722.png,no,no,no,2024
2024-09-28,06:23:46,sedan,ZFA-145-A,1,sí,no,ZFA145A_062346.png,no,no,no,2024
2024-09-28,06:33:35,sedan,LZZ-033-H,2,sí,no,LZZ033H_063335.png,no,no,no,2024
2024-09-28,06:39:57,moto,FFH-754,2,sí,no,FFH754_063957.png,no,no,no,2024
2024-09-28,06:48:42,carga,AL-2527-S,1,sí,no,AL2527S_064842.png,no,no,no,2024
2024-09-28,06:51:15,carga,SF-9156-F,2,sí,no,SF9156F_065115.png,no,no,no,2024
2024-09-28,06:54:11,sedan,LHS-549-F,1,no,sí,LHS549F_065411.png,no,no,no,2024
2024-09-28,06:58:25,moto,LLS-991,1,sí,no,LLS991_065825.png,no,no,no,2024
2024-09-28,07:08:19,moto,ASH-675,2,sí,sí,ASH675_070819.png,no,no,no,2024
2024-09-28,07:12:40,moto,LSS-789,1,sí,no,LSS789_071240.png,no,no,no,2024
2024-09-28,07:18:08,moto,HSF-809,1,sí,no,HSF809_071808.png,no,no,no,2024
2024-09-28,07:18:37,sedan,ZFZ-722-F,1,sí,no,ZFZ722F_071837.png,no,no,no,2024
